,area,rooms,bathroom,parking_spaces,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),totalBRL
9361,89.0,3,3,2,965.0,3800.0,150.0,49.0,8.510168576479273
9362,49.0,2,1,1,503.0,985.0,0.0,13.0,7.31455283232408
9363,500.0,4,6,4,0.0,15000.0,434.0,246.0,9.660205067381032
9364,35.0,1,1,1,444.0,3486.0,124.0,45.0,8.318742252692399
9365,58.0,2,1,1,300.0,1350.0,25.0,20.0,7.4360278163518485
9366,300.0,4,5,2,0.0,6000.0,0.0,91.0,8.714731714015052
9367,58.0,1,1,0,309.0,700.0,28.0,11.0,6.955592608396297
9368,800.0,5,7,6,1.0,15000.0,2051.0,226.0,9.757362911053992
9369,60.0,2,1,1,600.0,3300.0,67.0,42.0,8.296546520300614
9370,200.0,4,4,2,0.0,5525.0,167.0,84.0,8.661639795781266
9371,420.0,4,5,4,600.0,7225.0,584.0,109.0,9.05005424204284
9372,165.0,3,2,0,0.0,3000.0,129.0,46.0,8.063377822367027
9373,260.0,4,3,4,0.0,4500.0,480.0,74.0,8.528133131454572
9374,55.0,2,1,0,0.0,1600.0,50.0,25.0,7.424165281042028
9375,55.0,1,1,0,585.0,800.0,0.0,11.0,7.242082359256962
9376,47.0,2,1,0,0.0,1600.0,0.0,21.0,7.3914152346753585
9377,38.0,1,1,0,819.0,1650.0,0.0,21.0,7.820439515262181
9378,60.0,2,1,0,0.0,1800.0,72.0,28.0,7.550135342488429
9379,90.0,3,2,1,500.0,1800.0,183.0,24.0,7.827240901752812
9380,70.0,2,1,2,222.0,1600.0,100.0,22.0,7.573017256052546
9381,41.0,1,1,1,2100.0,3200.0,355.0,24.0,8.644706511715198
9382,35.0,1,1,1,444.0,3486.0,124.0,45.0,8.318742252692399
9383,70.0,2,1,1,628.0,3100.0,108.0,40.0,8.262816937670928
9384,43.0,1,1,1,518.0,900.0,45.0,12.0,7.297091005160418
9385,80.0,1,1,0,0.0,4000.0,150.0,52.0,8.343553835005117
9386,251.0,3,3,4,3000.0,12000.0,1463.0,160.0,9.71842223507111
9387,185.0,4,5,4,2800.0,7100.0,1081.0,90.0,9.312084355859467
9388,520.0,3,4,2,0.0,9000.0,1500.0,136.0,9.272469743441732
9389,30.0,1,1,0,50.0,1150.0,50.0,15.0,7.143617602704121
9390,387.0,3,5,3,4600.0,7000.0,1334.0,89.0,9.474318717728728
9391,65.0,2,2,1,532.0,1820.0,49.0,24.0,7.793999089503996
9392,155.0,3,3,2,0.0,2650.0,233.0,40.0,7.980707820869669
9393,90.0,2,1,0,0.0,1380.0,21.0,21.0,7.260522598089852
9394,61.0,2,1,2,350.0,2200.0,1.0,33.0,7.85748078694253
9395,60.0,2,1,0,0.0,1100.0,56.0,14.0,7.065613363597717
9396,250.0,4,4,4,2600.0,3600.0,0.0,46.0,8.73985662749357
9397,57.0,2,1,1,225.0,800.0,0.0,11.0,6.9440872082295275
9398,36.0,1,1,1,323.0,2150.0,85.0,28.0,7.8582541821860294
9399,231.0,3,5,4,2200.0,12000.0,642.0,153.0,9.61587214452889
9400,67.0,3,1,1,592.0,2900.0,150.0,37.0,8.210668031162976
9401,120.0,1,2,2,3100.0,4200.0,750.0,54.0,9.000236434169777
9402,215.0,3,4,2,1800.0,7000.0,450.0,89.0,9.142061531222888
9403,100.0,4,3,1,750.0,2240.0,17.0,29.0,8.01862546504575
9404,50.0,2,1,1,430.0,1150.0,9.0,15.0,7.380879035564116
9405,40.0,1,1,1,1300.0,1200.0,68.0,18.0,7.8582541821860294
9406,20.0,1,1,0,602.0,1800.0,130.0,23.0,7.846198815497425
9407,96.0,2,2,2,800.0,4000.0,273.0,51.0,8.54188580400661
9408,42.0,1,1,0,250.0,985.0,49.0,15.0,7.170119543449628
9409,37.0,1,1,0,335.0,1600.0,67.0,24.0,7.614312146452
9410,110.0,2,2,1,250.0,1453.0,20.0,22.0,7.465082736399547
9411,25.0,1,1,0,20.0,1200.0,25.0,19.0,7.142827401161621
9412,96.0,2,2,2,1200.0,1600.0,400.0,21.0,8.07775756373692
9413,98.0,3,2,0,580.0,1580.0,61.0,21.0,7.715569534520208
9414,70.0,2,1,0,350.0,1050.0,116.0,14.0,7.333676395657684
9415,127.0,1,2,1,850.0,6300.0,440.0,82.0,8.945462952177666
9416,138.0,3,3,2,960.0,3000.0,100.0,39.0,8.318742252692399
9417,79.0,2,2,1,838.0,1664.0,60.0,22.0,7.85748078694253
9418,45.0,1,1,0,0.0,1030.0,0.0,16.0,6.953684210870537
9419,35.0,1,1,0,0.0,1100.0,84.0,17.0,7.091742115095153
9420,180.0,3,4,3,2800.0,9000.0,1125.0,115.0,9.475853519656901
9421,220.0,3,5,3,2000.0,7900.0,417.0,101.0,9.251578279992428
9422,72.0,2,2,2,500.0,2100.0,56.0,31.0,7.89655270164304
9423,150.0,3,3,0,850.0,6000.0,467.0,78.0,8.908694592507015
9424,40.0,1,1,1,0.0,1300.0,68.0,20.0,7.236339342754344
9425,45.0,2,1,1,375.0,1756.0,0.0,23.0,7.685703061234547
9426,100.0,3,3,1,300.0,1400.0,0.0,19.0,7.450079569807499
9427,140.0,3,2,2,1480.0,3700.0,167.0,47.0,8.593227877692234
9428,313.0,3,3,4,650.0,4500.0,150.0,66.0,8.588024372176829
9429,25.0,1,1,0,270.0,2600.0,67.0,33.0,7.9966538754626075
9430,300.0,5,4,5,0.0,4080.0,234.0,63.0,8.384347278082808
9431,28.0,1,1,0,200.0,500.0,25.0,8.0,6.598509028614515
9432,249.0,4,4,3,0.0,6800.0,0.0,103.0,8.839856232763264
9433,112.0,4,2,1,765.0,1880.0,75.0,28.0,7.918992488165245
9434,50.0,2,1,1,268.0,900.0,33.0,14.0,7.103322062526113
9435,80.0,2,2,2,1770.0,3000.0,39.0,39.0,8.486527777105353
9436,117.0,2,1,0,0.0,2000.0,191.0,33.0,7.707512194600341
9437,85.0,2,2,1,500.0,2800.0,100.0,41.0,8.143807976771484
9438,45.0,1,1,0,265.0,1275.0,0.0,17.0,7.351158226430694
9439,76.0,3,2,2,679.0,3400.0,201.0,44.0,8.37216741936598
9440,30.0,1,1,0,1100.0,505.0,85.0,7.0,7.437206366871292
9441,20.0,1,1,1,0.0,950.0,75.0,14.0,6.946975992135418
9442,250.0,2,2,8,0.0,4500.0,459.0,68.0,8.522777569710138
9443,60.0,2,2,1,862.0,2514.0,0.0,32.0,8.134174272137903
9444,65.0,2,2,1,680.0,1300.0,142.0,19.0,7.669495251007694
9445,55.0,1,1,1,600.0,2230.0,0.0,29.0,7.958576903813898
9446,150.0,2,1,2,0.0,5500.0,0.0,83.0,8.627660644442209
9447,55.0,2,1,1,450.0,1700.0,111.0,22.0,7.7336835707759
9448,40.0,1,1,0,0.0,650.0,0.0,10.0,6.493753839851686
9449,27.0,1,1,0,0.0,2400.0,25.0,31.0,7.806696372521179
9450,99.0,3,3,1,600.0,2500.0,167.0,37.0,8.103191752285786
9451,100.0,3,2,1,1300.0,4190.0,181.0,54.0,8.65277248565806
9452,425.0,3,4,4,5719.0,11000.0,3084.0,140.0,9.900533192709691
9453,44.0,2,1,1,400.0,1340.0,0.0,17.0,7.471932078245122
9454,76.0,1,1,1,0.0,1400.0,17.0,22.0,7.272398392570047
9455,100.0,3,2,1,1200.0,6650.0,200.0,85.0,9.004053937728395
9456,380.0,4,5,4,0.0,8500.0,857.0,140.0,9.158836529109067
9457,292.0,4,3,3,2700.0,11480.0,709.0,146.0,9.617870014133226
9458,350.0,5,3,6,0.0,5670.0,1084.0,86.0,8.830689198760998
9459,420.0,4,5,0,0.0,6460.0,1480.0,98.0,8.99205997632796
9460,100.0,2,1,1,1700.0,5000.0,0.0,65.0,8.819665349340653
9461,80.0,2,1,0,0.0,1150.0,75.0,16.0,7.124478262493424
9462,61.0,2,1,1,210.0,1700.0,50.0,25.0,7.593877844605118
9463,48.0,2,1,0,250.0,700.0,18.0,9.0,6.885509670034818
9464,100.0,3,2,8,0.0,2000.0,82.0,31.0,7.656337166430183
9465,50.0,2,1,1,611.0,2895.0,133.0,37.0,8.209852481301272
9466,141.0,4,3,1,1200.0,4320.0,550.0,55.0,8.72029728739272
9467,25.0,1,1,0,160.0,620.0,15.0,8.0,6.6895992691789665
9468,60.0,1,1,0,0.0,800.0,0.0,13.0,6.70196036600254
9469,75.0,2,1,0,260.0,880.0,38.0,13.0,7.083387847625295
9470,45.0,2,1,1,380.0,1598.0,0.0,21.0,7.600902459542082
9471,74.0,2,2,0,550.0,2700.0,50.0,40.0,8.114025442356757
9472,38.0,1,1,0,60.0,950.0,0.0,13.0,6.931471805599453
9473,47.0,1,1,1,400.0,2200.0,0.0,33.0,7.876258882303226
9474,63.0,2,3,1,690.0,2114.0,150.0,27.0,8.000349495324684
9475,33.0,1,1,0,220.0,900.0,90.0,12.0,7.109062135687172
9476,40.0,1,1,0,370.0,3400.0,74.0,44.0,8.265907334155747
9477,180.0,3,3,2,350.0,2800.0,150.0,38.0,8.113426639943654
9478,56.0,2,2,1,542.0,1510.0,131.0,20.0,7.698029170272805
9479,250.0,4,2,8,0.0,13040.0,500.0,197.0,9.528139343331775
9480,400.0,4,3,3,0.0,7000.0,613.0,115.0,8.952734767106872
9481,120.0,4,3,2,0.0,3250.0,0.0,44.0,8.100161446936607
9482,200.0,4,3,1,2400.0,6800.0,534.0,88.0,9.19248185367487
9483,200.0,3,3,2,4200.0,7225.0,642.0,92.0,9.405989388981
9484,63.0,2,2,1,250.0,2500.0,0.0,32.0,7.931284761525891
9485,54.0,1,1,1,1250.0,3850.0,209.0,49.0,8.58653266949485
9486,80.0,3,2,3,1150.0,1615.0,160.0,21.0,7.988542982737695
9487,110.0,3,1,1,1000.0,3000.0,30.0,39.0,8.311398278436641
9488,88.0,2,3,2,980.0,6835.0,0.0,44.0,8.969541885423252
9489,90.0,3,2,1,0.0,1890.0,0.0,31.0,7.561121589530238
9490,291.0,4,3,2,2600.0,5400.0,434.0,69.0,9.048291920021784
9491,48.0,2,1,1,410.0,1400.0,30.0,21.0,7.529406457837013
9492,70.0,2,1,2,771.0,2100.0,55.0,27.0,7.9909154630913255
9493,193.0,4,4,4,1700.0,9000.0,917.0,115.0,9.369990189505721
9494,170.0,4,4,3,4000.0,1440.0,834.0,19.0,8.747352077624353
9495,30.0,1,1,0,0.0,1200.0,0.0,19.0,7.106606137727303
9496,86.0,1,2,1,1800.0,6500.0,375.0,83.0,9.07783702216309
9497,50.0,1,1,1,400.0,700.0,26.0,9.0,7.035268599281097
9498,40.0,1,1,0,295.0,1100.0,0.0,15.0,7.252053951852814
9499,72.0,2,2,1,864.0,2500.0,234.0,32.0,8.197263371414335
9500,47.0,1,1,0,100.0,1000.0,76.0,13.0,7.081708586105575
9501,60.0,2,1,1,550.0,1200.0,55.0,16.0,7.507690077819904
9502,55.0,1,1,0,795.0,2410.0,87.0,32.0,8.109224953089955
9503,462.0,4,6,0,1320.0,7600.0,884.0,102.0,9.20099685697303
9504,280.0,4,4,3,1000.0,6500.0,458.0,87.0,8.992930352509733
9505,230.0,6,4,8,0.0,10000.0,0.0,151.0,9.225327501784431
9506,100.0,3,2,3,880.0,2300.0,233.0,31.0,8.144679183447758
9507,69.0,2,1,1,733.0,1400.0,98.0,18.0,7.718685495198466
9508,50.0,2,1,1,800.0,3400.0,200.0,44.0,8.399535147948004
9509,71.0,3,2,2,630.0,2190.0,92.0,28.0,7.9865049385539955
9510,163.0,3,4,3,2900.0,3000.0,822.0,39.0,8.819073983267831
9511,450.0,4,5,3,2600.0,7500.0,825.0,97.0,9.307557822691543
9512,29.0,1,1,0,250.0,1042.0,24.0,8.0,7.1891677384203225
9513,70.0,2,2,0,950.0,2140.0,125.0,28.0,8.084562415235304
9514,40.0,1,1,0,180.0,850.0,41.0,13.0,6.98933526597456
9515,22.0,1,1,0,180.0,800.0,20.0,12.0,6.920671504248683
9516,299.0,4,5,4,3103.0,6300.0,1096.0,80.0,9.266815218904162
9517,73.0,3,2,2,550.0,2520.0,192.0,32.0,8.100161446936607
9518,440.0,6,7,0,0.0,5950.0,2320.0,90.0,9.031333316150057
9519,330.0,4,5,5,4913.0,3911.0,2176.0,50.0,9.310276200588783
9520,600.0,3,4,4,0.0,3300.0,186.0,59.0,8.173575486634153
9521,195.0,3,3,0,1300.0,10000.0,375.0,129.0,9.375939552625749
9522,62.0,3,2,1,500.0,2000.0,125.0,26.0,7.883069351305753
9523,230.0,3,6,5,2200.0,11050.0,1500.0,141.0,9.608512282590205
9524,64.0,2,1,1,400.0,1090.0,25.0,14.0,7.333023014386481
9525,60.0,2,1,1,470.0,1400.0,26.0,18.0,7.557472901614746
9526,76.0,2,2,2,1250.0,3300.0,226.0,43.0,8.480529207044645
9527,230.0,3,3,1,1580.0,5800.0,589.0,74.0,8.992681750892542
9528,200.0,2,2,1,0.0,2300.0,92.0,35.0,7.794823152179389
9529,25.0,1,1,0,0.0,1800.0,40.0,24.0,7.5310163320779155
9530,90.0,2,1,1,1000.0,3000.0,50.0,39.0,8.316300249036848
9531,100.0,3,3,2,1200.0,3000.0,305.0,40.0,8.422003004412488
9532,382.0,4,4,4,2190.0,3200.0,710.0,41.0,8.722905701000768
9533,68.0,3,1,1,430.0,1450.0,0.0,19.0,7.549609165154532
9534,120.0,4,2,0,0.0,1800.0,60.0,30.0,7.544861068658458
9535,85.0,2,1,1,400.0,1600.0,0.0,21.0,7.611842399580417
9536,108.0,3,2,2,823.0,3000.0,350.0,39.0,8.345930261979017
9537,100.0,3,2,0,1250.0,2900.0,259.0,38.0,8.400209835930418
9538,42.0,1,1,0,420.0,1700.0,0.0,22.0,7.669961995473577
9539,336.0,3,4,3,2000.0,12500.0,500.0,183.0,9.627799924932715
9540,200.0,4,3,2,0.0,13000.0,236.0,214.0,9.506808731708581
9541,50.0,2,1,0,0.0,750.0,59.0,13.0,6.71295620067707
9542,30.0,1,1,0,300.0,1550.0,125.0,20.0,7.59890045687141
9543,35.0,1,1,1,350.0,1950.0,84.0,25.0,7.787382026484701
9544,100.0,2,2,0,1550.0,2956.0,310.0,39.0,8.487970332739334
9545,112.0,1,2,2,0.0,8389.0,0.0,107.0,9.047468439003541
9546,40.0,1,1,1,766.0,2156.0,123.0,28.0,8.03073492409854
9547,58.0,2,1,1,1077.0,1900.0,100.0,25.0,8.04012466444838
9548,250.0,3,4,4,2530.0,4000.0,1100.0,51.0,8.94663520890585
9549,62.0,2,1,0,80.0,1250.0,40.0,19.0,7.237059026124737
9550,65.0,2,2,0,450.0,2200.0,61.0,28.0,7.9157131993821155
9551,120.0,4,3,2,0.0,3250.0,0.0,44.0,8.100161446936607
9552,22.0,1,1,0,470.0,1800.0,62.0,23.0,7.764720544771477
9553,35.0,1,1,0,450.0,1100.0,21.0,15.0,7.369600720526409
9554,102.0,3,2,1,800.0,3200.0,80.0,41.0,8.324093761450404
9555,500.0,4,5,6,3.0,7225.0,1209.0,109.0,9.053335623166017
9556,20.0,1,1,0,602.0,1800.0,130.0,23.0,7.846198815497425
9557,79.0,3,2,2,1200.0,2600.0,314.0,33.0,8.330381569349418
9558,23.0,1,1,0,399.0,2150.0,42.0,28.0,7.8709295967551425
9559,360.0,3,5,3,4300.0,8500.0,1500.0,108.0,9.575747082838362
9560,470.0,4,4,0,690.0,3700.0,723.0,56.0,8.550627967502475
9561,70.0,2,1,1,450.0,1300.0,80.0,17.0,7.521859252201629
9562,450.0,5,5,6,0.0,9500.0,1345.0,143.0,9.3048320350689
9563,73.0,1,2,2,1000.0,3500.0,0.0,45.0,8.422003004412488
9564,204.0,4,5,3,1900.0,8000.0,417.0,102.0,9.251578279992428
9565,400.0,9,4,4,100.0,12000.0,500.0,181.0,9.455714972131714
9566,115.0,2,2,1,350.0,1400.0,118.0,19.0,7.543273346705446
9567,111.0,3,4,2,680.0,4000.0,0.0,51.0,8.462103225098277
9568,120.0,4,3,8,0.0,4500.0,500.0,68.0,8.53089883847235
9569,65.0,2,2,1,643.0,2300.0,63.0,30.0,8.01862546504575
9570,39.0,1,1,1,1144.0,2500.0,301.0,32.0,8.288534459413917
9571,70.0,2,1,0,300.0,1400.0,59.0,21.0,7.484930283289661
9572,35.0,1,1,0,300.0,1500.0,0.0,20.0,7.507141079727608
9573,60.0,2,3,2,730.0,1100.0,19.0,14.0,7.530479995245536
9574,50.0,2,1,1,430.0,680.0,50.0,9.0,7.064759027791802
9575,221.0,3,5,4,1554.0,10850.0,643.0,138.0,9.48729005784892
9576,130.0,2,2,1,1100.0,4300.0,100.0,55.0,8.622633703874234
9577,310.0,4,3,3,3500.0,8000.0,0.0,102.0,9.358846580275406
9578,33.0,1,1,0,350.0,1500.0,0.0,20.0,7.534228326274089
9579,45.0,1,1,0,75.0,800.0,50.0,14.0,6.84587987526405
9580,45.0,1,1,1,417.0,850.0,140.0,11.0,7.257707677160043
9581,105.0,2,1,2,870.0,2360.0,155.0,30.0,8.13622555490846
9582,280.0,4,2,3,1800.0,3500.0,471.0,47.0,8.66888370465667
9583,50.0,1,1,1,1450.0,2500.0,342.0,32.0,8.37216741936598
9584,30.0,1,1,0,800.0,1250.0,0.0,17.0,7.63433723562832
9585,50.0,2,1,1,550.0,1450.0,0.0,19.0,7.61085279039525
9586,70.0,2,1,1,520.0,1900.0,378.0,28.0,7.946971357693591
9587,30.0,1,1,0,0.0,1500.0,0.0,20.0,7.327123292259293
9588,132.0,4,4,3,2170.0,2400.0,442.0,31.0,8.52595469708481
9589,250.0,2,3,2,0.0,3500.0,349.0,54.0,8.269756947532983
9590,147.0,4,2,2,0.0,2100.0,128.0,32.0,7.72356247227797
9591,159.0,3,3,3,2000.0,7100.0,150.0,95.0,9.142703723260372
9592,230.0,3,3,4,2300.0,3200.0,750.0,41.0,8.747034264178168
9593,75.0,3,2,2,480.0,1450.0,75.0,19.0,7.613324979540639
9594,250.0,7,3,0,0.0,15000.0,0.0,229.0,9.631088103615504
9595,620.0,4,5,5,7963.0,15000.0,5160.0,191.0,10.251005700689444
9596,118.0,3,2,4,850.0,2250.0,334.0,29.0,8.150179269682326
9597,440.0,3,3,3,100.0,10500.0,84.0,154.0,9.291090521661292
9598,55.0,2,1,0,290.0,1195.0,210.0,18.0,7.446585099157725
9599,482.0,4,4,4,0.0,9180.0,1250.0,138.0,9.265869681768663
9600,550.0,5,6,0,0.0,15000.0,1435.0,226.0,9.72082593792907
9601,55.0,2,1,1,815.0,3000.0,123.0,39.0,8.288534459413917
9602,140.0,4,2,1,2000.0,3500.0,167.0,46.0,8.65067458279072
9603,28.0,1,1,0,580.0,1850.0,59.0,24.0,7.829630389150193
9604,103.0,3,1,3,0.0,2200.0,670.0,40.0,7.976251943745623
9605,53.0,2,1,1,380.0,1270.0,31.0,17.0,7.4377951216719325
9606,300.0,4,7,4,3000.0,9800.0,1405.0,125.0,9.570180302058072
9607,190.0,4,4,3,1100.0,7110.0,589.0,91.0,9.09279480812114
9608,99.0,2,1,1,0.0,3650.0,230.0,55.0,8.277920258172143
9609,84.0,3,2,2,950.0,1600.0,258.0,21.0,7.948031990637284
9610,161.0,4,3,3,0.0,3600.0,300.0,46.0,8.280711075662847
9611,53.0,2,1,1,690.0,950.0,12.0,13.0,7.418180822726788
9612,16.0,1,1,0,480.0,1390.0,0.0,18.0,7.543802867501509
9613,36.0,1,1,1,465.0,3000.0,84.0,39.0,8.185628891147607
9614,50.0,1,1,1,806.0,2300.0,132.0,30.0,8.092239406724211
9615,70.0,3,1,1,325.0,1800.0,0.0,27.0,7.674617497364363
9616,105.0,3,2,2,1661.0,1000.0,290.0,13.0,7.994632311431825
9617,30.0,1,1,0,545.0,1350.0,39.0,18.0,7.577121930876679
9618,216.0,4,4,3,3500.0,8000.0,1125.0,102.0,9.451795243061646
9619,50.0,3,1,1,210.0,1250.0,0.0,17.0,7.298445101508147
9620,250.0,3,4,2,2400.0,7000.0,42.0,89.0,9.162409838218633
9621,230.0,3,3,2,0.0,2460.0,330.0,37.0,7.947325027016463
9622,157.0,3,2,0,1325.0,4500.0,347.0,58.0,8.737292112544221
9623,150.0,3,3,0,1140.0,4740.0,290.0,70.0,8.738895704934043
9624,110.0,3,2,0,478.0,2200.0,6.0,28.0,7.905810312658931
9625,193.0,4,3,3,3000.0,13100.0,898.0,166.0,9.750394646402302
9626,114.0,2,2,2,1200.0,4998.0,0.0,64.0,8.742414582525413
9627,92.0,2,2,1,800.0,1900.0,120.0,28.0,7.954723334497908
9628,75.0,3,3,0,650.0,2660.0,10.0,34.0,8.118207049405783
9629,270.0,2,2,3,1.0,1429.0,0.0,22.0,7.2813856635702825
9630,80.0,2,2,1,860.0,2000.0,34.0,26.0,7.979681302387741
9631,90.0,4,2,1,400.0,2142.0,212.0,32.0,7.932721027481948
9632,130.0,3,3,1,900.0,2500.0,128.0,33.0,8.178077463849608
9633,40.0,1,1,0,0.0,860.0,59.0,13.0,6.838405200847344
9634,60.0,2,2,1,650.0,2127.0,23.0,27.0,7.947325027016463
9635,64.0,1,1,1,400.0,1500.0,400.0,22.0,7.750614732770409
9636,80.0,2,1,1,2500.0,8000.0,325.0,104.0,9.299358068293836
9637,45.0,1,1,1,405.0,800.0,0.0,11.0,7.104144092987527
9638,60.0,2,2,1,550.0,4000.0,0.0,51.0,8.434246270595311
9639,277.0,3,2,1,2332.0,7800.0,601.0,99.0,9.290167671835738
9640,57.0,1,1,0,300.0,6000.0,17.0,77.0,8.763271714012943
9641,23.0,1,1,1,472.0,2300.0,59.0,30.0,7.959275960116396
9642,73.0,3,2,2,650.0,2500.0,236.0,32.0,8.137103389639302
9643,36.0,1,1,0,385.0,2150.0,40.0,28.0,7.86480400332846
9644,88.0,2,3,2,300.0,1450.0,110.0,20.0,7.53955882930103
9645,197.0,4,3,1,2640.0,2800.0,514.0,36.0,8.698013622083925
9646,175.0,3,2,2,896.0,2400.0,350.0,32.0,8.210396255104774
9647,400.0,4,4,4,4700.0,9000.0,1125.0,115.0,9.611864390851085
9648,260.0,3,4,3,0.0,5000.0,393.0,47.0,8.601718146485926
9649,80.0,2,1,0,450.0,1100.0,0.0,15.0,7.356279876550748
9650,190.0,3,3,4,1.0,4500.0,0.0,68.0,8.42726848388825
9651,65.0,1,1,0,350.0,1800.0,30.0,24.0,7.6984827878809465
9652,50.0,1,1,0,0.0,1250.0,34.0,19.0,7.1731917424865985
9653,136.0,3,3,2,1535.0,8900.0,482.0,113.0,9.308464769969381
9654,96.0,3,3,2,866.0,1710.0,90.0,22.0,7.896924656268864
9655,155.0,4,1,2,550.0,3350.0,249.0,45.0,8.341648618901306
9656,384.0,5,5,3,4000.0,8000.0,1240.0,102.0,9.498597279178806
9657,144.0,3,2,0,1575.0,5500.0,530.0,71.0,8.945984124827898
9658,135.0,3,3,2,1500.0,13800.0,375.0,175.0,9.670987868797893
9659,25.0,1,1,0,0.0,1000.0,84.0,16.0,7.00397413672268
9660,55.0,2,1,0,833.0,2200.0,99.0,29.0,8.058960017769417
9661,250.0,3,3,2,0.0,7000.0,417.0,106.0,8.925853190420922
9662,66.0,2,1,1,834.0,2140.0,0.0,28.0,8.00736706798333
9663,240.0,4,4,6,1700.0,15000.0,1085.0,200.0,9.79762691183662
9664,176.0,4,5,0,1350.0,9500.0,792.0,121.0,9.372544251851037
9665,88.0,3,2,1,1586.0,3500.0,240.0,46.0,8.589141690728821
9666,70.0,2,1,1,700.0,2600.0,30.0,34.0,8.121183242078828
9667,127.0,2,2,3,0.0,2600.0,133.0,40.0,7.928045600874777
9668,201.0,3,5,3,2550.0,10000.0,795.0,127.0,9.508294505698569
9669,60.0,2,1,1,500.0,3250.0,156.0,42.0,8.28121766128665
9670,42.0,1,1,1,743.0,2800.0,209.0,36.0,8.239857411018601
9671,65.0,2,1,1,135.0,1400.0,22.0,21.0,7.364547014255642
9672,20.0,1,1,1,0.0,1100.0,0.0,15.0,7.017506142941256
9673,118.0,3,2,0,1650.0,2550.0,172.0,33.0,8.39072252736229
9674,98.0,3,5,1,750.0,5510.0,0.0,70.0,8.753213480544126
9675,505.0,3,5,0,4906.0,8600.0,2434.0,109.0,9.683526431913219
9676,110.0,3,1,2,1300.0,5000.0,417.0,65.0,8.82217476094608
9677,75.0,2,2,1,583.0,2100.0,68.0,31.0,7.931284761525891
9678,50.0,1,1,0,0.0,750.0,0.0,12.0,6.637258031284457
9679,93.0,2,1,0,645.0,800.0,86.0,12.0,7.342131730584722
9680,230.0,4,6,4,2850.0,3000.0,2658.0,39.0,9.053452616439039
9681,300.0,4,3,3,2059.0,5000.0,535.0,67.0,8.944028325260595
9682,80.0,3,2,2,230.0,1450.0,140.0,20.0,7.518064181233078
9683,144.0,4,4,4,1900.0,4900.0,667.0,63.0,8.926783114101351
9684,299.0,3,3,3,2689.0,1942.0,316.0,25.0,8.511778558714738
9685,168.0,4,3,3,2128.0,13000.0,809.0,165.0,9.686636660844938
9686,120.0,3,2,0,1150.0,1450.0,308.0,19.0,7.982074875081202
9687,135.0,3,2,1,0.0,2900.0,180.0,44.0,8.047189562170502
9688,39.0,1,1,0,380.0,980.0,20.0,13.0,7.2399325913204695
9689,211.0,2,2,2,1.0,4500.0,752.0,68.0,8.579604451537634
9690,160.0,2,3,2,800.0,5200.0,100.0,93.0,8.731336360533149
9691,60.0,2,1,1,662.0,1150.0,120.0,15.0,7.5745584842024805
9692,45.0,1,1,1,492.0,1900.0,83.0,25.0,7.824445930877619
9693,120.0,3,3,2,0.0,2900.0,375.0,44.0,8.107720061910534
9694,136.0,4,5,3,1253.0,3579.0,218.0,46.0,8.536407410340042
9695,140.0,2,2,2,880.0,3990.0,394.0,51.0,8.578476419833136
9696,380.0,4,5,4,4180.0,4080.0,1509.0,52.0,9.19238004659919
9697,62.0,2,1,1,543.0,2200.0,59.0,28.0,7.9483852851118995
9698,35.0,1,1,1,444.0,3290.0,124.0,42.0,8.268988209506656
9699,100.0,4,3,0,1060.0,4280.0,175.0,55.0,8.625329850020815
9700,60.0,1,1,1,0.0,1300.0,30.0,20.0,7.208600337960199
9701,95.0,2,1,0,100.0,2000.0,55.0,31.0,7.690286020676768
9702,25.0,1,1,0,0.0,1200.0,35.0,16.0,7.132497551660044
9703,255.0,3,2,4,0.0,2800.0,250.0,46.0,8.038189179973203
9704,180.0,3,3,3,2400.0,7600.0,477.0,97.0,9.265869681768663
9705,59.0,2,1,1,480.0,1510.0,0.0,20.0,7.606387389772652
9706,420.0,3,3,4,8043.0,12000.0,2936.0,153.0,10.0489289881863
9707,125.0,3,3,3,2076.0,5000.0,1165.0,64.0,9.024733424190698
9708,80.0,2,1,0,0.0,1800.0,209.0,23.0,7.617267813628347
9709,37.0,1,1,0,382.0,742.0,0.0,10.0,7.034387929915503
9710,110.0,3,3,2,1160.0,2200.0,418.0,28.0,8.244596756382498
9711,150.0,4,2,2,0.0,3100.0,267.0,47.0,8.13593277200489
9712,31.0,1,1,0,630.0,1750.0,50.0,23.0,7.805474625270857
9713,100.0,3,2,1,730.0,1500.0,120.0,20.0,7.771067086065406
9714,100.0,2,2,0,0.0,1710.0,175.0,22.0,7.553810852008231
9715,56.0,2,2,0,610.0,2500.0,84.0,33.0,8.07961802938984
9716,75.0,3,1,1,160.0,1100.0,80.0,15.0,7.212294468500341
9717,166.0,2,1,5,0.0,2200.0,200.0,34.0,7.79770203551669
9718,129.0,3,3,0,1800.0,3800.0,225.0,56.0,8.67965211911394
9719,80.0,3,1,0,0.0,6000.0,0.0,91.0,8.714731714015052
9720,204.0,3,2,2,3550.0,7000.0,764.0,89.0,9.34145634983372
9721,303.0,3,3,4,4911.0,10250.0,2470.0,130.0,9.784760321267326
9722,221.0,4,4,4,3100.0,12830.0,920.0,163.0,9.741615472609583
9723,75.0,3,1,0,400.0,1080.0,22.0,16.0,7.325807502595773
