,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,medianhousevalue
19136,3.3827,30,3919.0,743.0,1693.0,693.0,38.3,-122.69,12.58485491185508
19137,2.5819,44,743.0,155.0,434.0,162.0,38.34,-122.73,12.252961002410009
19138,4.6324,16,3741.0,698.0,1938.0,658.0,38.32,-122.69,12.120520203776788
19139,3.6953,13,4011.0,936.0,2064.0,914.0,38.33,-122.71,11.967821801563451
19140,4.1964,14,3155.0,580.0,1208.0,501.0,38.31,-122.7,12.46110626016646
19141,3.6369,16,1244.0,242.0,696.0,236.0,38.33,-122.7,11.974777207691876
19142,5.6613,15,2536.0,414.0,1400.0,426.0,38.32,-122.69,12.057578437658945
19143,3.733,23,2846.0,516.0,1526.0,492.0,38.34,-122.69,12.004574385508691
19144,3.0078,26,1887.0,381.0,1060.0,364.0,38.33,-122.7,11.985432208809083
19145,2.6033,22,1249.0,335.0,699.0,308.0,38.34,-122.71,11.7085004721646
19146,3.375,26,1584.0,295.0,846.0,295.0,38.33,-122.7,11.959538914341756
19147,7.226,12,1550.0,187.0,685.0,188.0,38.35,-122.69,12.450198520182342
19148,4.0071,15,3091.0,697.0,1602.0,682.0,38.34,-122.69,11.816734299348461
19149,2.3464,11,2242.0,699.0,1203.0,642.0,38.35,-122.71,11.554077005184336
19150,3.7813,14,2313.0,411.0,954.0,397.0,38.35,-122.7,11.89478753335453
19151,1.6033,14,1555.0,369.0,493.0,335.0,38.35,-122.7,11.119897691565697
19152,2.8261,19,2987.0,676.0,1782.0,688.0,38.34,-122.7,11.947955847790901
19153,3.1781,23,2744.0,588.0,1493.0,557.0,38.34,-122.71,11.995357787034976
19154,4.8233,8,6322.0,1001.0,2969.0,1043.0,38.37,-122.69,12.273735966890268
19155,5.6018,16,2355.0,345.0,1014.0,348.0,38.37,-122.71,12.441148720271016
19156,4.4444,16,1689.0,254.0,921.0,270.0,38.35,-122.69,12.164213655182222
19157,2.4827,6,5496.0,1374.0,2502.0,1189.0,38.36,-122.69,12.086731521684555
19158,5.0366,16,1328.0,187.0,607.0,197.0,38.35,-122.7,12.459943248455652
19159,4.221,11,5817.0,878.0,2538.0,876.0,38.36,-122.7,12.333150131430498
19160,5.1966,15,2153.0,345.0,979.0,335.0,38.34,-122.63,12.692813546903102
19161,4.3278,8,7520.0,1336.0,3833.0,1287.0,38.36,-122.68,12.123239799036943
19162,4.0844,12,3876.0,782.0,2146.0,764.0,38.34,-122.69,12.016128107502665
19163,3.9518,4,8072.0,1606.0,4323.0,1475.0,38.33,-122.67,12.302750072044772
19164,3.2857,16,1683.0,341.0,880.0,327.0,38.34,-122.69,11.984184555794167
19165,3.1047,32,2826.0,627.0,1767.0,628.0,38.4,-122.68,11.859355104555387
19166,1.6685,28,1585.0,412.0,1362.0,424.0,38.43,-122.7,11.644839300053654
19167,1.6267,23,1569.0,414.0,1031.0,368.0,38.42,-122.71,11.769124610238766
19168,1.439,17,1690.0,464.0,833.0,445.0,38.4,-122.71,11.853681370708943
19169,2.0915,16,4922.0,1211.0,2557.0,1088.0,38.39,-122.7,12.032320268218989
19170,6.5261,10,9772.0,1308.0,3741.0,1242.0,38.4,-122.62,12.690660037852133
19171,4.3657,17,5815.0,898.0,2614.0,887.0,38.44,-122.66,12.282575248266141
19172,4.3587,29,2551.0,448.0,1165.0,456.0,38.44,-122.67,12.187913766539234
19173,3.5885,18,2723.0,529.0,1150.0,520.0,38.43,-122.68,12.164734893029634
19174,6.8586,21,1059.0,150.0,400.0,154.0,38.4,-122.65,12.74578014344445
19175,5.7204,15,1848.0,280.0,786.0,282.0,38.37,-122.65,12.748690497913287
19176,4.5588,17,1804.0,304.0,750.0,298.0,38.43,-122.67,12.187913766539234
19177,3.2813,17,2007.0,400.0,895.0,403.0,38.43,-122.67,12.219487265827034
19178,4.023,14,5315.0,1037.0,2228.0,950.0,38.42,-122.66,12.247219387314328
19179,6.0774,29,488.0,63.0,161.0,62.0,38.43,-122.68,12.720096150618835
19180,3.3981,15,2936.0,517.0,1182.0,501.0,38.46,-122.58,12.41674272554783
19181,4.6957,13,7731.0,1360.0,2543.0,1249.0,38.42,-122.61,12.467671232325932
19182,3.9375,10,3597.0,661.0,1132.0,639.0,38.43,-122.58,12.503213591456063
19183,3.183,14,1665.0,390.0,505.0,348.0,38.44,-122.59,12.212059687374296
19184,3.4561,20,2791.0,546.0,785.0,512.0,38.43,-122.59,12.286273802188468
19185,5.93,20,1151.0,211.0,478.0,183.0,38.41,-122.56,12.85996171223744
19186,2.6023,14,2364.0,631.0,1300.0,625.0,38.46,-122.66,12.306374889675654
19187,4.4375,26,2081.0,339.0,906.0,323.0,38.45,-122.66,12.589636325399509
19188,2.9222,24,2622.0,525.0,1027.0,510.0,38.45,-122.67,12.399173397495133
19189,3.2415,32,3771.0,741.0,1786.0,721.0,38.44,-122.67,12.056417678159836
19190,2.9107,29,2796.0,588.0,1346.0,562.0,38.44,-122.68,12.04179334395687
19191,3.9766,47,904.0,154.0,310.0,144.0,38.45,-122.7,12.157937516778192
19192,4.0139,36,1686.0,303.0,744.0,304.0,38.45,-122.68,12.002124919798158
19193,2.7222,40,1449.0,281.0,636.0,295.0,38.44,-122.69,11.990407312509369
19194,3.5521,35,1356.0,241.0,620.0,216.0,38.44,-122.69,12.033509321931893
19195,3.4545,36,1311.0,259.0,648.0,268.0,38.44,-122.68,11.990407312509369
19196,3.2845,45,883.0,202.0,401.0,194.0,38.44,-122.7,12.091228412360461
19197,3.9191,36,1943.0,337.0,711.0,318.0,38.45,-122.69,12.117246896289503
19198,3.8583,31,1808.0,315.0,691.0,280.0,38.44,-122.69,12.171486376730597
19199,2.1912,42,709.0,182.0,547.0,172.0,38.44,-122.7,12.013706813470414
19200,3.2935,35,1304.0,343.0,822.0,304.0,38.44,-122.7,11.969090024509446
19201,2.2262,52,1439.0,325.0,738.0,316.0,38.43,-122.71,11.774527900858468
19202,1.5026,38,1689.0,526.0,1071.0,529.0,38.43,-122.71,11.728044909070785
19203,1.5357,52,1059.0,281.0,627.0,273.0,38.44,-122.72,11.83138646878959
19204,1.3684,52,988.0,283.0,475.0,242.0,38.44,-122.71,12.461880850543723
19205,1.7,27,966.0,251.0,462.0,230.0,38.44,-122.71,12.765691290604371
19206,1.9932,29,1706.0,415.0,990.0,394.0,38.47,-122.72,12.012493964400264
19207,2.9073,35,1445.0,309.0,795.0,308.0,38.46,-122.72,11.964007453736912
19208,3.1467,41,1743.0,373.0,780.0,357.0,38.45,-122.72,12.075400019877522
19209,2.314,42,1574.0,376.0,844.0,369.0,38.46,-122.71,12.04002396437039
19210,2.905,41,1974.0,482.0,965.0,458.0,38.46,-122.71,11.978550773342342
19211,3.0444,36,2175.0,516.0,1087.0,477.0,38.46,-122.71,12.026951960476097
19212,2.9663,39,2739.0,573.0,1223.0,569.0,38.45,-122.71,12.130276325842603
19213,3.455,48,3118.0,561.0,1275.0,530.0,38.45,-122.71,12.310887512348744
19214,1.125,26,2011.0,557.0,855.0,530.0,38.45,-122.7,12.360084744326953
19215,2.1827,52,2259.0,537.0,957.0,520.0,38.45,-122.71,12.14844882928968
19216,5.3409,15,1575.0,262.0,716.0,259.0,38.48,-122.68,12.407383590534293
19217,2.4722,16,3452.0,791.0,1567.0,731.0,38.47,-122.67,12.177163782032679
19218,4.7143,17,3201.0,527.0,1244.0,495.0,38.46,-122.68,12.220473454337986
19219,3.0568,19,1848.0,428.0,1130.0,433.0,38.47,-122.67,12.15636230813118
19220,2.3929,15,1811.0,406.0,718.0,403.0,38.46,-122.68,11.85864764578841
19221,3.9261,23,3220.0,603.0,1299.0,591.0,38.46,-122.71,12.27045959268099
19222,5.0415,29,2891.0,459.0,1012.0,441.0,38.46,-122.7,12.38923135181669
19223,5.0,32,2970.0,504.0,1117.0,512.0,38.46,-122.69,12.52779738470044
19224,4.1734,39,2015.0,335.0,640.0,315.0,38.45,-122.7,12.390479526523466
19225,6.0298,23,2296.0,356.0,902.0,334.0,38.48,-122.72,12.574531387009179
19226,7.3003,19,4976.0,711.0,1926.0,625.0,38.46,-122.68,12.851344368449087
19227,6.6104,15,5645.0,830.0,2324.0,769.0,38.5,-122.71,12.709574515966183
19228,4.2051,16,2697.0,490.0,1462.0,515.0,38.48,-122.66,12.15636230813118
19229,2.825,16,2724.0,593.0,1124.0,586.0,38.48,-122.66,12.134582014379962
19230,3.7617,23,2246.0,437.0,1035.0,386.0,38.47,-122.66,12.058737851357439
19231,4.0647,14,2096.0,420.0,926.0,397.0,38.46,-122.65,12.143138170555755
19232,3.267,21,2066.0,393.0,919.0,395.0,38.48,-122.66,12.079380667837011
19233,4.75,20,2806.0,477.0,1369.0,460.0,38.47,-122.66,12.157412722878947
19234,6.6854,18,3364.0,501.0,1442.0,506.0,38.51,-122.69,12.653961664405365
19235,5.8369,19,3244.0,449.0,1174.0,454.0,38.48,-122.64,12.451764072104638
19236,3.858,24,2268.0,330.0,847.0,296.0,38.47,-122.65,12.27560337234701
19237,6.6004,17,1528.0,264.0,606.0,251.0,38.48,-122.6,12.74110588624638
19238,4.5167,24,2409.0,464.0,1006.0,403.0,38.54,-122.62,12.4882433080258
19239,5.7819,19,2107.0,332.0,874.0,341.0,38.5,-122.63,12.48975046163757
19240,5.5061,17,1090.0,164.0,473.0,163.0,38.48,-122.65,12.35363452394233
19241,5.4886,6,6719.0,1016.0,2699.0,997.0,38.54,-122.75,12.44588057164006
19242,2.4922,23,2511.0,549.0,1052.0,527.0,38.52,-122.78,12.165255859329688
19243,3.75,18,4839.0,918.0,2755.0,841.0,38.5,-122.79,12.422396998874374
19244,3.055,6,2073.0,388.0,826.0,375.0,38.52,-122.76,12.319852122072682
19245,5.449,16,4196.0,638.0,1713.0,615.0,38.5,-122.75,12.437585079848033
19246,2.0651,14,4042.0,1298.0,2323.0,1158.0,38.46,-122.73,11.81599602495741
19247,3.7266,16,1834.0,391.0,994.0,390.0,38.47,-122.73,11.960817678718287
19248,3.0714,16,1426.0,287.0,525.0,260.0,38.47,-122.74,11.993504229837974
19249,2.6607,9,2268.0,594.0,1311.0,585.0,38.46,-122.74,11.424105180165641
19250,4.551,12,4174.0,670.0,1882.0,647.0,38.48,-122.74,12.091228412360461
19251,4.5417,4,6487.0,1112.0,2958.0,1131.0,38.48,-122.75,12.192992471824816
19252,3.1662,7,6837.0,1417.0,3468.0,1405.0,38.48,-122.79,12.160033942617156
19253,4.745,28,3580.0,611.0,1634.0,567.0,38.46,-122.81,12.423604480576804
19254,3.0147,13,4323.0,1020.0,2566.0,728.0,38.46,-122.75,11.869207331664223
19255,2.6384,16,2653.0,606.0,1693.0,586.0,38.46,-122.75,11.897514169490739
19256,4.5152,14,4742.0,756.0,2149.0,732.0,38.46,-122.76,12.202069644200355
19257,4.2061,14,4794.0,767.0,2252.0,768.0,38.46,-122.76,12.269521510708264
19258,1.722,14,2324.0,754.0,1026.0,677.0,38.46,-122.73,11.918397239722838
19259,3.9329,17,3064.0,588.0,1704.0,590.0,38.45,-122.74,12.048839720461636
19260,4.0798,25,2696.0,496.0,1296.0,514.0,38.45,-122.74,12.09626335986454
19261,2.6576,23,2819.0,612.0,1644.0,546.0,38.44,-122.74,11.904298410001253
19262,3.875,20,2919.0,508.0,1711.0,500.0,38.44,-122.73,11.8515453936489
19263,3.1797,48,707.0,166.0,458.0,172.0,38.44,-122.72,11.852257893055606
19264,2.3824,35,1120.0,297.0,659.0,274.0,38.44,-122.73,11.884495917930655
19265,2.4,28,1073.0,241.0,652.0,238.0,38.44,-122.73,11.892737666219704
19266,0.9437,52,188.0,62.0,301.0,72.0,38.44,-122.72,11.769124610238766
19267,3.5845,17,2287.0,497.0,1240.0,493.0,38.44,-122.74,12.009455390434104
19268,3.0341,11,4670.0,1007.0,2430.0,962.0,38.43,-122.74,11.86569981146014
19269,3.7132,15,3265.0,690.0,1629.0,629.0,38.43,-122.73,12.029341433599432
19270,3.6292,8,5823.0,1104.0,2864.0,1041.0,38.45,-122.76,12.120520203776788
19271,4.6792,23,1551.0,236.0,555.0,243.0,38.44,-122.82,12.627086246885055
19272,4.7283,11,2895.0,524.0,1633.0,534.0,38.44,-122.76,12.044735370544808
19273,3.8244,14,4376.0,797.0,1809.0,746.0,38.44,-122.76,12.100717685412471
19274,3.9766,14,4143.0,656.0,1569.0,629.0,38.44,-122.78,12.752171779406325
19275,5.038,9,4967.0,885.0,2581.0,915.0,38.42,-122.79,12.131354487250757
19276,2.375,42,2050.0,434.0,1073.0,416.0,38.42,-122.74,11.856522261533737
19277,2.1864,29,2677.0,691.0,1880.0,664.0,38.43,-122.73,11.872004516724523
19278,2.5735,31,2020.0,476.0,1408.0,437.0,38.43,-122.72,11.783723297487764
19279,1.9458,26,1168.0,253.0,937.0,248.0,38.42,-122.72,11.891368749982085
19280,3.0969,26,3604.0,734.0,2605.0,704.0,38.42,-122.72,11.876185678347824
19281,4.3523,26,1446.0,296.0,884.0,295.0,38.42,-122.73,11.918397239722838
19282,2.8036,30,2099.0,406.0,1156.0,401.0,38.42,-122.72,11.933614104849879
19283,2.975,30,3689.0,746.0,2250.0,697.0,38.4,-122.73,11.965916446305247
19284,3.1094,40,1389.0,309.0,841.0,288.0,38.37,-122.73,12.118884889350285
19285,2.6667,36,1599.0,345.0,1086.0,314.0,38.43,-122.75,11.912379207638454
19286,2.5917,43,1351.0,277.0,1011.0,297.0,38.41,-122.78,11.87757552297847
19287,2.75,35,2611.0,475.0,1293.0,463.0,38.39,-122.77,12.193498926601634
19288,3.9688,17,3150.0,588.0,1857.0,610.0,38.41,-122.75,12.013706813470414
19289,2.785,32,701.0,182.0,489.0,168.0,38.41,-122.82,12.039433474778324
19290,2.9625,29,2756.0,551.0,1381.0,531.0,38.42,-122.84,12.377084656489986
19291,3.6667,38,1166.0,223.0,584.0,225.0,38.42,-122.86,12.406565597924235
19292,4.125,19,2191.0,391.0,1065.0,404.0,38.41,-122.84,12.22881702007325
19293,3.1217,37,2217.0,451.0,1019.0,428.0,38.4,-122.83,12.092349482427034
19294,3.6696,15,3080.0,617.0,1446.0,599.0,38.4,-122.84,12.177678315028167
19295,3.7991,21,795.0,163.0,414.0,162.0,38.37,-122.78,12.07254696717504
19296,3.8846,40,2406.0,423.0,1054.0,426.0,38.4,-122.82,12.282575248266141
19297,4.1731,26,1634.0,315.0,909.0,317.0,38.37,-122.8,12.457613159362927
19298,2.9453,26,2273.0,474.0,1124.0,420.0,38.39,-122.8,12.023957067521133
19299,4.4357,16,1688.0,292.0,793.0,280.0,38.39,-122.84,12.287196307223885
19300,2.462,19,1765.0,394.0,868.0,388.0,38.39,-122.83,12.469593932696368
19301,3.625,22,1288.0,243.0,593.0,220.0,38.39,-122.82,12.361797799507952
19302,4.7422,32,1437.0,257.0,752.0,245.0,38.39,-122.82,12.392141339694389
19303,4.5132,27,2565.0,479.0,1227.0,467.0,38.38,-122.82,12.468056068255885
19304,5.0323,30,2260.0,374.0,958.0,359.0,38.35,-122.76,12.312237337751334
19305,4.5147,34,1138.0,205.0,541.0,180.0,38.39,-122.87,12.511352710974496
19306,4.5875,32,2054.0,324.0,843.0,306.0,38.33,-122.77,12.580050526513531
19307,3.9917,25,3067.0,569.0,1602.0,550.0,38.33,-122.82,12.405337353054348
19308,5.0574,20,3404.0,628.0,1641.0,585.0,38.34,-122.88,12.528884140515583
19309,5.2769,18,2399.0,389.0,1131.0,391.0,38.36,-122.81,12.590998254919084
19310,4.4437,16,1762.0,293.0,810.0,297.0,38.37,-122.85,12.628070334272698
19311,5.7664,16,2017.0,369.0,931.0,336.0,38.38,-122.89,12.496878583628968
19312,3.4471,31,1534.0,292.0,716.0,288.0,38.44,-122.86,12.252483791602627
19313,5.1512,28,2388.0,437.0,1015.0,381.0,38.42,-122.89,12.499864763577847
19314,4.0446,36,1987.0,387.0,1065.0,347.0,38.43,-122.87,12.056417678159836
19315,4.6705,19,1968.0,350.0,852.0,308.0,38.43,-122.91,12.505439929198145
19316,4.511,22,2900.0,538.0,1445.0,515.0,38.4,-122.89,12.600817159541924
19317,2.6161,30,3977.0,930.0,1387.0,582.0,38.49,-123.04,11.794345471549745
19318,2.0556,52,2154.0,499.0,524.0,259.0,38.46,-123.02,11.695255355062795
19319,3.1,29,4450.0,939.0,1328.0,590.0,38.44,-122.98,11.9959748767362
19320,1.3712,37,1179.0,282.0,354.0,176.0,38.48,-123.01,11.680987503016127
19321,3.2315,35,2157.0,487.0,768.0,322.0,38.54,-123.02,11.827013315851762
19322,2.6726,33,1565.0,390.0,759.0,311.0,38.51,-123.0,11.938853113303086
19323,1.9265,44,3234.0,746.0,1112.0,470.0,38.5,-122.97,11.795853756086931
19324,2.1165,48,3939.0,860.0,1257.0,571.0,38.53,-122.97,11.499850357082506
19325,3.7143,49,1141.0,239.0,505.0,184.0,38.53,-122.94,11.910365121788654
19326,2.6316,46,2280.0,492.0,807.0,366.0,38.5,-122.94,11.669937760751914
19327,3.6343,37,2469.0,519.0,1137.0,474.0,38.49,-122.91,11.89478753335453
19328,3.5085,27,3894.0,776.0,1832.0,715.0,38.48,-122.87,12.143138170555755
19329,2.5687,25,1563.0,314.0,737.0,305.0,38.46,-122.88,12.426015078728476
19330,4.7105,22,3328.0,550.0,1309.0,512.0,38.46,-122.85,12.492006941510096
19331,2.7072,37,3169.0,719.0,777.0,344.0,38.49,-122.94,11.670792089258995
19332,4.5,18,2021.0,353.0,912.0,329.0,38.46,-122.91,12.436791432162119
19333,5.0555,4,7042.0,1100.0,2936.0,1043.0,38.58,-122.72,12.3917261452321
19334,3.8616,8,6190.0,1088.0,2967.0,1000.0,38.55,-122.82,12.181272652174695
19335,3.6583,13,4808.0,848.0,2568.0,762.0,38.52,-122.85,12.118339189722553
19336,4.2716,9,3659.0,652.0,1889.0,632.0,38.53,-122.78,12.432415074973783
19337,1.1553,12,2289.0,611.0,919.0,540.0,38.54,-122.81,11.844392338493027
19338,3.276,27,1823.0,360.0,907.0,317.0,38.53,-122.82,12.06047445534465
19339,3.7768,5,3986.0,737.0,1887.0,687.0,38.54,-122.79,12.272800954830618
19340,3.7361,23,2676.0,521.0,1456.0,500.0,38.61,-122.87,12.065090709265014
19341,2.1903,52,1514.0,348.0,767.0,354.0,38.62,-122.87,11.982935344196433
19342,3.4013,52,1753.0,380.0,982.0,380.0,38.61,-122.86,12.118884889350285
19343,2.7432,35,2597.0,522.0,1231.0,499.0,38.62,-122.86,12.066816325306588
19344,3.1875,18,2721.0,557.0,1667.0,539.0,38.62,-122.87,12.078812973059884
19345,3.8681,29,2176.0,385.0,1117.0,374.0,38.64,-122.82,12.147388951394372
19346,3.2452,17,5199.0,1023.0,2036.0,890.0,38.58,-122.83,12.036475785297062
19347,4.0294,41,2720.0,501.0,987.0,364.0,38.61,-122.82,12.214541681788218
19348,4.5913,16,4418.0,704.0,1908.0,697.0,38.62,-122.85,12.407383590534293
19349,4.6875,33,914.0,147.0,394.0,132.0,38.67,-123.01,12.413903554462665
19350,5.1005,33,1530.0,266.0,728.0,250.0,38.57,-122.94,12.493883459694384
19351,4.0781,26,4050.0,712.0,2072.0,636.0,38.64,-122.94,12.57002454806453
19352,2.9792,37,1548.0,328.0,863.0,287.0,38.73,-122.95,11.927026509139932
19353,3.7352,32,4073.0,718.0,2053.0,629.0,38.68,-122.87,12.337105293891872
19354,4.6953,18,2856.0,513.0,1027.0,405.0,38.77,-122.85,12.39545670404338
19355,3.9063,43,1384.0,284.0,582.0,224.0,38.66,-122.7,12.25486757159303
19356,3.375,16,4047.0,769.0,1998.0,673.0,38.79,-123.03,12.05467400868968
19357,3.025,35,956.0,213.0,488.0,215.0,38.81,-123.02,11.853681370708943
19358,3.2425,45,1717.0,389.0,916.0,367.0,38.81,-123.02,11.840796531639839
19359,3.5156,21,360.0,96.0,131.0,74.0,38.8,-123.01,11.80036500801413
19360,3.2546,32,2697.0,529.0,1417.0,535.0,38.79,-123.01,11.806348526363516
19361,2.8344,20,3109.0,712.0,1643.0,638.0,38.79,-123.1,12.010063844310778
19362,3.3125,9,5409.0,1019.0,594.0,327.0,38.7,-123.49,12.596089034314039
19363,2.7171,38,1460.0,311.0,569.0,176.0,38.7,-123.24,11.785247676408115
19364,3.3536,27,3658.0,764.0,1278.0,518.0,38.54,-123.25,11.967187086434018
19365,3.9167,28,3297.0,676.0,923.0,373.0,38.38,-123.08,12.357079818283598
19366,2.9375,50,2530.0,524.0,940.0,361.0,38.42,-122.96,11.719134432217524
19367,2.3611,31,855.0,217.0,280.0,139.0,38.46,-123.07,11.630717389475995
19368,3.9336,18,2562.0,500.0,1128.0,414.0,38.38,-122.93,12.47801017053037
19369,3.8589,16,1496.0,298.0,778.0,284.0,38.36,-123.02,12.501726607862306
19370,5.6445,8,3223.0,637.0,851.0,418.0,38.33,-123.0,12.807107278406626
19371,3.3333,27,471.0,84.0,195.0,72.0,37.92,-120.84,12.246739428005663
19372,3.2667,17,4227.0,729.0,1809.0,679.0,37.82,-120.79,12.504327379899443
19373,3.7031,27,4213.0,750.0,2142.0,746.0,37.81,-120.9,12.062785246027499
19374,2.2024,20,570.0,112.0,304.0,108.0,37.76,-120.9,11.959538914341756
19375,3.1136,27,508.0,93.0,263.0,81.0,37.73,-120.86,12.118884889350285
19376,5.5228,14,3531.0,508.0,1505.0,497.0,37.76,-120.79,12.525620323525118
19377,3.5833,16,1343.0,241.0,732.0,195.0,37.73,-120.76,12.141539457711714
19378,3.3182,46,431.0,86.0,239.0,80.0,37.77,-120.69,12.550020441826058
19379,3.5959,9,4838.0,920.0,2460.0,923.0,37.77,-120.87,11.868506811148853
19380,1.8625,52,436.0,81.0,197.0,68.0,37.77,-120.85,11.355113089309977
19381,1.7188,45,621.0,129.0,257.0,124.0,37.77,-120.86,11.602775309696066
19382,3.825,38,1545.0,279.0,662.0,266.0,37.77,-120.86,11.476271853988816
19383,2.3523,28,1208.0,232.0,535.0,232.0,37.77,-120.86,11.458479838780507
19384,1.7143,16,1174.0,249.0,601.0,242.0,37.76,-120.87,11.63780327310248
19385,2.0833,20,651.0,157.0,421.0,151.0,37.77,-120.85,11.255462171102444
19386,2.4717,37,1738.0,403.0,936.0,366.0,37.77,-120.85,11.252871529635922
19387,3.0917,32,964.0,198.0,623.0,201.0,37.76,-120.86,11.395278670032656
19388,2.5655,16,2022.0,413.0,1126.0,408.0,37.76,-120.87,11.664796405307863
19389,1.625,26,28.0,4.0,9.0,5.0,37.75,-120.85,11.350418300109132
19390,3.3169,15,3553.0,659.0,1684.0,611.0,37.78,-120.85,11.784485777414298
19391,2.2679,25,421.0,102.0,303.0,106.0,37.78,-120.85,11.174665631549477
19392,2.4583,35,404.0,96.0,261.0,100.0,37.77,-120.85,11.225256725762893
19393,2.2386,30,1120.0,248.0,609.0,237.0,37.78,-120.85,11.375971077721223
19394,1.6759,20,1717.0,403.0,1062.0,401.0,37.77,-120.83,11.667370387218226
19395,1.3583,10,423.0,110.0,295.0,94.0,37.77,-120.85,11.352768449837729
19396,2.9125,21,435.0,96.0,219.0,83.0,37.76,-120.83,11.630717389475995
19397,3.6875,16,893.0,164.0,548.0,155.0,37.79,-120.83,11.710964518881163
19398,2.3023,37,1956.0,402.0,1265.0,397.0,37.74,-120.93,11.428467189677395
19399,2.3469,35,1166.0,268.0,515.0,266.0,37.74,-120.94,11.409795792463761
19400,3.0043,18,3453.0,666.0,1958.0,601.0,37.74,-120.95,11.960817678718287
19401,2.8565,12,3609.0,712.0,2650.0,742.0,37.73,-120.95,11.437134538982278
19402,2.6343,14,2799.0,618.0,2294.0,596.0,37.73,-120.93,11.308370569092329
19403,4.3864,18,391.0,71.0,247.0,71.0,37.72,-120.93,12.097936057925594
19404,2.4211,22,434.0,89.0,195.0,86.0,37.71,-120.98,12.501726607862306
19405,3.5877,14,9849.0,1887.0,4356.0,1780.0,37.7,-120.99,11.98854454800156
19406,3.8598,14,5514.0,909.0,2819.0,970.0,37.69,-120.97,12.069112524385531
19407,3.25,19,1690.0,327.0,855.0,296.0,37.74,-120.91,12.082214317601338
19408,2.4063,31,840.0,154.0,429.0,150.0,37.73,-120.91,12.044735370544808
19409,1.6172,24,527.0,112.0,270.0,112.0,37.7,-120.92,11.959538914341756
19410,4.4,25,1005.0,159.0,390.0,139.0,37.7,-120.94,12.067390869565173
19411,5.7476,19,3725.0,543.0,1412.0,463.0,37.73,-120.97,12.423604480576804
19412,8.7783,14,2368.0,297.0,796.0,301.0,37.74,-121.01,12.983103608918753
19413,2.5486,23,1373.0,264.0,677.0,245.0,37.72,-121.01,11.989786776470444
19414,4.9236,5,2256.0,420.0,1246.0,397.0,37.73,-121.06,11.956976469393481
19415,3.375,39,223.0,37.0,92.0,37.0,37.71,-121.07,12.26670197321789
19416,3.2246,19,6473.0,1212.0,3559.0,1123.0,37.69,-121.08,11.769898298682092
19417,3.2391,29,1343.0,223.0,751.0,225.0,37.7,-121.14,12.141539457711714
19418,3.3482,30,1653.0,285.0,800.0,291.0,37.67,-121.09,12.301387370778713
19419,3.8864,42,1787.0,296.0,921.0,287.0,37.61,-121.09,12.051761119434515
19420,2.875,43,1244.0,209.0,611.0,197.0,37.64,-121.18,12.141539457711714
19421,3.462,7,9374.0,1847.0,4827.0,1722.0,37.7,-121.06,11.930984271840668
19422,3.3036,52,349.0,59.0,121.0,40.0,37.7,-121.04,12.193498926601634
19423,4.5332,5,9601.0,1639.0,4449.0,1575.0,37.69,-121.04,12.18332077348399
19424,3.6023,25,207.0,41.0,87.0,43.0,37.71,-121.02,11.785247676408115
19425,3.4632,6,2607.0,557.0,1266.0,475.0,37.69,-121.03,11.832839946854502
19426,3.3438,16,3476.0,650.0,2126.0,665.0,37.7,-121.02,11.73927188163082
19427,2.25,52,102.0,23.0,35.0,33.0,37.71,-121.0,12.07254696717504
19428,3.2447,12,9148.0,1906.0,4656.0,1853.0,37.7,-121.01,11.864996828675356
19429,3.4167,31,906.0,146.0,383.0,129.0,37.67,-121.06,12.190456343334482
19430,4.6053,6,3655.0,598.0,1993.0,596.0,37.66,-121.06,11.919063679824545
19431,4.5701,5,3096.0,545.0,1760.0,519.0,37.65,-121.05,11.894104711087113
19432,4.1705,11,1658.0,301.0,913.0,298.0,37.66,-121.04,12.000283875037855
