,carat,depth,table,x,y,z,price
45859,0.7,63.4,57.0,5.62,5.58,3.55,7.447751280047908
45860,0.8,64.5,57.0,5.86,5.83,3.77,7.447751280047908
45861,0.5,61.6,58.0,5.11,5.06,3.13,7.447751280047908
45862,0.7,63.0,56.0,5.71,5.63,3.57,7.447751280047908
45863,0.5,63.1,57.0,5.04,5.0,3.17,7.447751280047908
45864,0.61,61.3,59.0,5.48,5.39,3.33,7.447751280047908
45865,0.32,59.6,60.0,4.42,4.34,2.61,7.447751280047908
45866,0.71,59.7,63.0,5.8,5.7,3.43,7.447751280047908
45867,0.51,62.9,56.0,5.1,5.07,3.2,7.448333860897476
45868,0.51,61.4,57.0,5.13,5.16,3.16,7.448333860897476
45869,0.51,62.0,59.0,5.08,5.12,3.16,7.448333860897476
45870,0.51,62.7,59.0,5.05,5.09,3.18,7.448333860897476
45871,0.51,62.0,60.0,5.07,5.12,3.16,7.448333860897476
45872,0.5,61.9,56.0,5.09,5.12,3.16,7.448333860897476
45873,0.51,60.9,58.0,5.18,5.14,3.14,7.448333860897476
45874,0.51,61.9,55.0,5.19,5.15,3.2,7.448333860897476
45875,0.51,60.0,57.0,5.18,5.25,3.13,7.4489161025442
45876,0.51,61.0,59.0,5.13,5.17,3.14,7.4489161025442
45877,0.71,59.9,59.0,5.79,5.82,3.48,7.4489161025442
45878,0.59,62.6,56.0,5.39,5.34,3.36,7.4489161025442
45879,0.57,60.3,57.0,5.42,5.4,3.26,7.449498005382849
45880,0.36,61.5,55.0,4.61,4.63,2.84,7.449498005382849
45881,0.59,61.8,56.0,5.37,5.39,3.32,7.449498005382849
45882,0.55,61.7,56.0,5.3,5.26,3.25,7.449498005382849
45883,0.55,61.6,60.0,5.23,5.27,3.23,7.450079569807499
45884,0.58,61.1,56.0,5.4,5.43,3.31,7.450079569807499
45885,0.58,60.6,55.0,5.42,5.45,3.3,7.450079569807499
45886,0.61,62.8,59.0,5.44,5.3,3.37,7.450079569807499
45887,0.52,62.7,57.0,5.17,5.14,3.23,7.450660796211539
45888,0.54,61.6,57.0,5.25,5.23,3.23,7.450660796211539
45889,0.58,63.5,58.0,5.29,5.32,3.37,7.450660796211539
45890,0.57,61.3,55.1,5.34,5.42,3.29,7.450660796211539
45891,0.52,60.7,59.0,5.18,5.14,3.13,7.450660796211539
45892,0.52,62.5,54.0,5.17,5.14,3.22,7.450660796211539
45893,0.52,62.1,59.0,5.15,5.12,3.19,7.450660796211539
45894,0.52,62.2,58.0,5.17,5.12,3.2,7.450660796211539
45895,0.52,60.9,57.0,5.21,5.17,3.16,7.450660796211539
45896,0.52,61.5,55.0,5.22,5.19,3.2,7.450660796211539
45897,0.52,60.0,56.0,5.24,5.19,3.13,7.450660796211539
45898,0.52,61.4,58.0,5.19,5.16,3.18,7.450660796211539
45899,0.52,61.8,57.0,5.19,5.14,3.19,7.450660796211539
45900,0.52,62.4,56.0,5.17,5.12,3.21,7.450660796211539
45901,0.52,62.2,57.0,5.16,5.13,3.2,7.450660796211539
45902,0.52,62.7,56.0,5.17,5.14,3.23,7.450660796211539
45903,0.52,62.4,57.0,5.18,5.14,3.22,7.450660796211539
45904,0.54,60.2,62.0,5.31,5.25,3.18,7.450660796211539
45905,0.78,57.9,63.0,6.05,6.0,3.49,7.450660796211539
45906,0.54,61.5,56.0,5.26,5.22,3.23,7.450660796211539
45907,0.54,62.6,59.0,5.22,5.19,3.26,7.450660796211539
45908,0.7,65.0,56.0,5.6,5.5,3.61,7.450660796211539
45909,0.52,58.7,58.0,5.32,5.28,3.11,7.450660796211539
45910,0.53,60.9,60.0,5.16,5.22,3.16,7.451241684987676
45911,0.53,61.3,55.0,5.2,5.24,3.2,7.451241684987676
45912,0.53,62.7,55.0,5.16,5.18,3.24,7.451241684987676
45913,0.53,62.4,58.0,5.16,5.2,3.23,7.451241684987676
45914,0.53,60.0,57.0,5.24,5.3,3.16,7.451241684987676
45915,0.53,61.9,56.0,5.19,5.21,3.22,7.451241684987676
45916,0.53,61.4,56.0,5.18,5.25,3.2,7.451241684987676
45917,0.53,61.9,56.0,5.19,5.21,3.22,7.451241684987676
45918,0.53,62.1,57.0,5.16,5.18,3.21,7.451241684987676
45919,0.53,61.6,57.0,5.18,5.21,3.2,7.451241684987676
45920,0.53,62.1,56.0,5.17,5.2,3.22,7.451241684987676
45921,0.53,61.9,55.0,5.19,5.22,3.22,7.451241684987676
45922,0.53,61.4,56.0,5.21,5.24,3.21,7.451241684987676
45923,0.53,62.6,54.0,5.16,5.19,3.24,7.451241684987676
45924,0.53,62.4,56.0,5.16,5.2,3.23,7.451241684987676
45925,0.53,61.8,55.0,5.17,5.22,3.21,7.451241684987676
45926,0.53,59.8,58.0,5.26,5.27,3.15,7.451241684987676
45927,0.53,62.7,54.0,5.15,5.18,3.24,7.451241684987676
45928,0.53,60.1,58.0,5.27,5.32,3.18,7.451241684987676
45929,0.53,61.9,56.0,5.17,5.2,3.21,7.451241684987676
45930,0.61,60.1,59.0,5.48,5.51,3.3,7.451241684987676
45931,0.52,61.6,54.0,5.21,5.24,3.22,7.451241684987676
45932,0.47,61.8,53.0,4.99,5.04,3.1,7.451241684987676
45933,0.5,62.2,54.0,5.12,5.07,3.17,7.451241684987676
45934,0.51,63.2,56.0,5.04,5.08,3.2,7.45182223652793
45935,0.53,60.2,55.0,5.25,5.28,3.17,7.45182223652793
45936,0.51,63.3,59.0,5.09,5.12,3.23,7.45182223652793
45937,0.42,60.0,58.0,4.87,4.9,2.93,7.45182223652793
45938,0.53,61.7,55.0,5.2,5.24,3.22,7.45182223652793
45939,0.52,61.4,56.0,5.18,5.21,3.19,7.45182223652793
45940,0.52,61.6,56.0,5.18,5.22,3.2,7.45182223652793
45941,0.52,61.9,55.0,5.16,5.18,3.2,7.45182223652793
45942,0.5,62.4,56.0,5.06,5.1,3.17,7.452402451223638
45943,0.59,61.8,58.0,5.35,5.4,3.32,7.452402451223638
45944,0.56,59.8,57.0,5.39,5.48,3.25,7.452402451223638
45945,0.56,62.6,55.0,5.25,5.29,3.3,7.452402451223638
45946,0.56,61.9,58.0,5.27,5.33,3.28,7.452402451223638
45947,0.56,62.5,56.0,5.24,5.26,3.28,7.452402451223638
45948,0.56,61.2,56.0,5.31,5.34,3.26,7.452402451223638
45949,0.56,61.3,54.0,5.34,5.37,3.28,7.452402451223638
45950,0.56,59.9,60.0,5.33,5.39,3.21,7.452402451223638
45951,0.56,60.6,59.0,5.34,5.36,3.24,7.452402451223638
45952,0.56,60.5,57.0,5.31,5.36,3.23,7.452402451223638
45953,0.56,60.8,60.0,5.29,5.31,3.22,7.452402451223638
45954,0.56,62.3,56.0,5.26,5.33,3.3,7.452402451223638
45955,0.54,61.2,57.0,5.21,5.25,3.2,7.452402451223638
45956,0.56,62.1,57.0,5.28,5.29,3.28,7.452402451223638
45957,0.56,61.6,55.0,5.29,5.32,3.27,7.452402451223638
45958,0.56,61.4,57.0,5.31,5.34,3.27,7.452402451223638
45959,0.56,61.4,58.0,5.29,5.33,3.26,7.452402451223638
45960,0.24,61.7,59.0,4.01,4.03,2.48,6.267200548541362
45961,0.24,61.7,58.0,3.96,4.01,2.46,6.267200548541362
45962,0.24,61.3,57.0,4.0,4.02,2.46,6.267200548541362
45963,0.24,61.0,57.0,4.03,4.07,2.47,6.267200548541362
45964,0.24,61.8,59.0,4.0,4.03,2.48,6.267200548541362
45965,0.34,61.3,57.0,4.54,4.55,2.78,6.267200548541362
45966,0.24,58.0,60.0,4.08,4.12,2.38,6.267200548541362
45967,0.35,63.3,56.0,4.53,4.5,2.86,6.267200548541362
45968,0.32,63.0,57.0,4.35,4.38,2.75,6.267200548541362
45969,0.3,62.4,58.0,4.24,4.28,2.66,6.267200548541362
45970,0.3,63.5,55.0,4.22,4.25,2.69,6.267200548541362
45971,0.3,62.3,58.0,4.26,4.28,2.66,6.267200548541362
45972,0.3,63.2,57.0,4.25,4.3,2.7,6.267200548541362
45973,0.3,62.5,60.0,4.24,4.27,2.66,6.267200548541362
45974,0.3,60.6,60.0,4.3,4.34,2.62,6.267200548541362
45975,0.3,62.0,58.0,4.24,4.28,2.64,6.267200548541362
45976,0.3,60.1,61.0,4.3,4.32,2.59,6.267200548541362
45977,0.3,61.0,58.0,4.28,4.31,2.62,6.267200548541362
45978,0.3,62.1,54.0,4.32,4.35,2.69,6.267200548541362
45979,0.3,61.3,60.0,4.27,4.31,2.63,6.267200548541362
45980,0.3,63.8,55.0,4.25,4.28,2.72,6.267200548541362
45981,0.3,62.9,54.0,4.28,4.31,2.7,6.267200548541362
45982,0.3,63.2,56.0,4.25,4.29,2.7,6.267200548541362
45983,0.3,63.4,53.0,4.25,4.3,2.71,6.267200548541362
45984,0.3,61.6,57.0,4.3,4.33,2.66,6.267200548541362
45985,0.3,62.9,56.0,4.22,4.27,2.67,6.267200548541362
45986,0.3,61.9,58.0,4.3,4.33,2.67,6.267200548541362
45987,0.3,63.3,56.0,4.26,4.3,2.71,6.267200548541362
45988,0.3,63.4,56.0,4.23,4.25,2.69,6.267200548541362
45989,0.3,63.0,58.0,4.23,4.28,2.68,6.267200548541362
45990,0.53,61.3,55.0,5.22,5.25,3.21,7.452402451223638
45991,0.7,63.0,57.0,5.55,5.6,3.51,7.452402451223638
45992,0.7,58.7,68.0,5.77,5.72,3.37,7.452402451223638
45993,0.5,62.2,57.0,5.13,5.1,3.18,7.45298232946546
45994,0.5,62.3,55.0,5.12,5.09,3.18,7.45298232946546
45995,0.53,60.5,59.0,5.24,5.29,3.19,7.45298232946546
45996,0.53,60.0,59.8,5.25,5.26,3.15,7.45298232946546
45997,0.54,61.8,56.0,5.21,5.26,3.24,7.45298232946546
45998,0.54,61.8,54.0,5.24,5.27,3.25,7.45298232946546
45999,0.7,62.1,60.0,5.65,5.62,3.5,7.45298232946546
46000,0.55,61.2,57.0,5.22,5.27,3.21,7.453561871643373
46001,0.64,61.2,58.0,5.54,5.6,3.41,7.453561871643373
46002,0.57,61.0,55.0,5.38,5.4,3.29,7.453561871643373
46003,0.54,61.2,56.0,5.24,5.28,3.22,7.453561871643373
46004,0.57,61.7,55.0,5.37,5.34,3.3,7.453561871643373
46005,0.61,63.3,60.0,5.36,5.29,3.37,7.454141078146678
46006,0.57,60.2,56.0,5.41,5.44,3.27,7.454141078146678
46007,0.57,62.2,56.0,5.32,5.35,3.31,7.454141078146678
46008,0.54,61.5,59.0,5.21,5.23,3.21,7.454141078146678
46009,0.54,61.7,57.0,5.23,5.25,3.23,7.454141078146678
46010,0.52,61.3,56.0,5.18,5.22,3.19,7.454141078146678
46011,0.53,63.2,55.0,5.15,5.13,3.25,7.454719949364001
46012,0.53,61.7,55.0,5.22,5.18,3.21,7.454719949364001
46013,0.53,61.6,57.0,5.24,5.21,3.22,7.454719949364001
46014,0.53,63.0,58.0,5.17,5.15,3.25,7.454719949364001
46015,0.53,58.3,62.0,5.31,5.26,3.08,7.454719949364001
46016,0.53,61.4,55.0,5.24,5.21,3.21,7.454719949364001
46017,0.53,61.0,57.0,5.26,5.23,3.2,7.454719949364001
46018,0.53,62.0,55.0,5.21,5.17,3.22,7.454719949364001
46019,0.53,63.7,55.0,5.15,5.12,3.27,7.454719949364001
46020,0.53,62.5,57.0,5.18,5.16,3.23,7.454719949364001
46021,0.53,63.4,56.0,5.15,5.1,3.25,7.454719949364001
46022,0.57,61.6,56.0,5.34,5.38,3.3,7.455298485683291
46023,0.57,60.8,56.0,5.35,5.4,3.27,7.455298485683291
46024,0.57,60.4,57.0,5.36,5.4,3.25,7.455298485683291
46025,0.51,61.7,55.0,5.13,5.17,3.18,7.455298485683291
46026,0.57,61.8,57.0,5.32,5.3,3.28,7.455298485683291
46027,0.57,61.7,56.0,5.35,5.31,3.29,7.455298485683291
46028,0.57,62.1,58.0,5.32,5.25,3.28,7.455298485683291
46029,0.57,61.8,56.0,5.35,5.3,3.29,7.455298485683291
46030,0.57,61.6,57.0,5.36,5.32,3.29,7.455298485683291
46031,0.57,59.7,59.0,5.41,5.37,3.22,7.455298485683291
46032,0.57,62.8,57.0,5.28,5.23,3.3,7.455298485683291
46033,0.57,62.6,55.0,5.31,5.26,3.31,7.455298485683291
46034,0.57,62.1,57.0,5.3,5.27,3.28,7.455298485683291
46035,0.57,60.3,57.0,5.4,5.34,3.24,7.455298485683291
46036,0.57,62.1,56.0,5.33,5.3,3.3,7.455298485683291
46037,0.57,61.9,56.0,5.35,5.32,3.3,7.455298485683291
46038,0.57,61.8,57.0,5.33,5.28,3.28,7.455298485683291
46039,0.57,61.4,58.0,5.34,5.28,3.26,7.455298485683291
46040,0.57,63.7,51.0,5.36,5.29,3.39,7.455298485683291
46041,0.55,61.7,59.0,5.3,5.23,3.25,7.455298485683291
46042,0.5,61.3,57.0,5.12,5.15,3.15,7.455876687491824
46043,0.56,62.3,55.0,5.32,5.28,3.3,7.455876687491824
46044,0.56,62.5,56.0,5.28,5.24,3.29,7.455876687491824
46045,0.52,62.0,55.0,5.16,5.2,3.21,7.456454555176209
46046,0.73,61.0,61.0,5.81,5.74,3.52,7.456454555176209
46047,0.53,61.9,55.0,5.18,5.21,3.22,7.4570320891223805
46048,0.5,61.0,56.0,5.14,5.15,3.14,7.4570320891223805
46049,0.5,62.1,55.0,5.08,5.12,3.17,7.4570320891223805
46050,0.57,60.7,58.0,5.37,5.33,3.25,7.457609289715606
46051,0.54,62.6,55.0,5.2,5.22,3.26,7.457609289715606
46052,0.51,61.4,56.0,5.14,5.16,3.16,7.457609289715606
46053,0.51,61.7,56.0,5.13,5.17,3.18,7.457609289715606
46054,0.52,60.1,58.0,5.26,5.23,3.15,7.458186157340487
46055,0.51,61.4,56.0,5.18,5.15,3.17,7.458186157340487
46056,0.51,62.8,56.0,5.14,5.11,3.22,7.458186157340487
46057,0.46,62.1,56.0,4.96,4.93,3.07,7.458186157340487
46058,0.64,59.5,64.0,5.65,5.39,3.31,7.458186157340487
46059,0.62,61.8,57.0,5.47,5.5,3.39,7.45876269238096
46060,0.53,63.4,55.0,5.11,5.23,3.28,7.45876269238096
46061,0.53,59.9,58.0,5.26,5.29,3.16,7.45876269238096
46062,0.7,63.0,56.0,5.61,5.66,3.55,7.459338895220296
46063,0.7,61.3,59.0,5.73,5.75,3.52,7.459338895220296
46064,0.55,60.1,59.0,5.36,5.29,3.2,7.459338895220296
46065,0.52,62.2,63.0,5.22,5.13,3.22,7.459914766241105
46066,0.7,63.2,61.0,5.57,5.48,3.49,7.459914766241105
46067,0.54,61.9,55.0,5.24,5.26,3.25,7.459914766241105
46068,0.56,61.4,62.0,5.34,5.28,3.26,7.459914766241105
46069,0.46,62.6,55.0,4.95,4.92,3.09,7.459914766241105
46070,0.46,61.4,57.0,4.99,4.95,3.05,7.459914766241105
46071,0.63,60.9,56.0,5.58,5.56,3.39,7.459914766241105
46072,0.63,59.1,57.0,5.64,5.6,3.32,7.459914766241105
46073,0.5,62.9,55.0,5.12,5.08,3.21,7.459914766241105
46074,0.5,61.4,59.0,5.12,5.1,3.14,7.459914766241105
46075,0.45,61.5,55.0,5.02,4.97,3.07,7.459914766241105
46076,0.58,61.1,57.0,5.36,5.41,3.29,7.460490305825338
46077,0.52,61.3,56.0,5.18,5.21,3.18,7.460490305825338
46078,0.57,61.6,55.0,5.35,5.37,3.3,7.460490305825338
46079,0.64,61.6,55.0,5.55,5.59,3.43,7.460490305825338
46080,0.52,60.8,55.0,5.2,5.24,3.18,7.460490305825338
46081,0.56,64.7,60.0,5.13,5.14,3.32,7.460490305825338
46082,0.5,62.6,59.0,5.03,5.06,3.16,7.461065514354283
46083,0.6,61.9,58.0,5.39,5.43,3.35,7.461065514354283
46084,0.6,61.5,56.0,5.39,5.51,3.35,7.461065514354283
46085,0.49,57.5,60.0,5.18,5.25,3.0,7.461065514354283
46086,0.56,60.0,57.0,5.36,5.38,3.22,7.461640392208575
46087,0.56,62.2,55.0,5.25,5.28,3.28,7.461640392208575
46088,0.53,61.3,55.0,5.22,5.25,3.21,7.461640392208575
46089,0.53,62.0,56.0,5.16,5.2,3.21,7.461640392208575
46090,0.52,59.2,59.0,5.29,5.25,3.12,7.461640392208575
46091,0.96,64.3,59.0,6.38,5.88,3.98,7.461640392208575
46092,0.96,69.2,56.0,5.97,5.83,4.08,7.461640392208575
46093,0.51,61.0,57.0,5.15,5.18,3.15,7.462214939768189
46094,0.53,61.6,55.0,5.24,5.21,3.22,7.462214939768189
46095,0.71,62.0,59.0,5.69,5.65,3.52,7.462214939768189
46096,0.71,63.4,56.0,5.71,5.6,3.59,7.462214939768189
46097,0.57,63.2,56.0,5.27,5.31,3.34,7.462789157412448
46098,0.5,61.9,58.0,5.06,5.09,3.14,7.462789157412448
46099,0.51,59.6,58.0,5.21,5.22,3.11,7.462789157412448
46100,0.55,62.2,54.0,5.29,5.26,3.28,7.462789157412448
46101,0.55,60.5,57.0,5.32,5.35,3.23,7.462789157412448
46102,0.57,58.3,61.0,5.49,5.54,3.21,7.462789157412448
46103,0.56,58.6,57.0,5.43,5.46,3.19,7.463363045520021
46104,0.52,61.7,56.0,5.13,5.18,3.18,7.463363045520021
46105,0.61,62.0,55.0,5.46,5.49,3.39,7.463363045520021
46106,0.59,61.0,55.0,5.43,5.48,3.33,7.463363045520021
46107,0.58,60.1,55.0,5.42,5.56,3.3,7.463363045520021
46108,0.55,62.8,57.0,5.2,5.21,3.27,7.463936604468925
46109,0.59,61.6,57.0,5.41,5.44,3.34,7.463936604468925
46110,0.59,62.8,57.0,5.32,5.38,3.36,7.463936604468925
46111,0.53,61.6,54.0,5.2,5.25,3.22,7.463936604468925
46112,0.53,62.4,54.0,5.18,5.2,3.24,7.463936604468925
46113,0.53,60.7,57.0,5.27,5.3,3.2,7.463936604468925
46114,0.48,59.3,58.0,5.09,5.13,3.03,7.463936604468925
46115,0.56,61.1,55.0,5.35,5.33,3.26,7.463936604468925
46116,0.59,62.9,55.0,5.39,5.32,3.37,7.463936604468925
46117,0.56,60.6,59.0,5.33,5.29,3.22,7.463936604468925
46118,0.52,62.1,54.0,5.17,5.14,3.2,7.463936604468925
46119,0.52,61.3,56.0,5.21,5.17,3.18,7.463936604468925
46120,0.52,62.4,57.0,5.14,5.12,3.2,7.463936604468925
46121,0.52,62.8,55.0,5.15,5.11,3.22,7.463936604468925
46122,0.72,62.0,57.0,5.68,5.64,3.51,7.463936604468925
46123,0.51,63.2,57.0,5.06,5.1,3.21,7.4645098346365275
46124,0.55,62.1,60.0,5.19,5.24,3.24,7.4645098346365275
46125,0.51,61.7,54.0,5.14,5.17,3.18,7.4645098346365275
46126,0.51,61.9,56.0,5.11,5.17,3.18,7.4645098346365275
46127,0.51,62.5,55.0,5.08,5.13,3.19,7.4645098346365275
46128,0.51,62.1,56.0,5.13,5.15,3.19,7.4645098346365275
46129,0.51,61.4,58.0,5.15,5.18,3.17,7.4645098346365275
46130,0.65,61.1,61.7,5.55,5.59,3.4,7.4645098346365275
46131,0.73,59.2,58.0,5.9,5.85,3.47,7.4645098346365275
46132,0.56,62.1,57.0,5.26,5.3,3.27,7.465082736399547
46133,0.54,63.0,56.8,5.18,5.22,3.28,7.465082736399547
46134,0.54,64.2,53.8,5.12,5.19,3.31,7.465082736399547
46135,0.41,61.1,56.0,4.8,4.82,2.94,7.465082736399547
46136,0.54,62.0,53.9,5.22,5.24,3.24,7.465082736399547
46137,0.54,62.1,55.1,5.2,5.23,3.23,7.465082736399547
46138,0.5,62.7,57.0,5.04,5.11,3.18,7.465082736399547
46139,0.56,61.9,56.0,5.24,5.29,3.26,7.465082736399547
46140,0.57,62.1,59.0,5.33,5.29,3.3,7.465655310134056
46141,0.57,60.7,59.0,5.38,5.33,3.25,7.465655310134056
46142,0.56,63.0,58.0,5.21,5.24,3.29,7.465655310134056
46143,0.5,61.3,59.0,5.1,5.05,3.11,7.465655310134056
46144,0.5,62.0,55.0,5.11,5.05,3.15,7.465655310134056
46145,0.5,59.8,58.0,5.19,5.15,3.09,7.465655310134056
46146,0.55,62.5,56.0,5.27,5.23,3.28,7.465655310134056
46147,0.5,60.7,60.0,5.12,5.09,3.1,7.465655310134056
46148,0.5,61.0,59.0,5.14,5.09,3.12,7.465655310134056
46149,0.5,60.9,58.0,5.23,5.09,3.14,7.465655310134056
46150,0.5,59.7,60.0,5.14,5.11,3.06,7.465655310134056
46151,0.5,59.4,60.0,5.17,5.13,3.06,7.465655310134056
46152,0.5,62.5,60.0,5.08,5.06,3.17,7.465655310134056
46153,0.5,62.1,55.0,5.22,5.06,3.19,7.465655310134056
46154,0.5,62.3,55.0,5.11,5.07,3.17,7.465655310134056
46155,0.5,62.5,58.0,5.11,5.07,3.18,7.465655310134056
46156,0.5,61.3,57.0,5.15,5.13,3.15,7.465655310134056
46157,0.5,62.1,54.0,5.13,5.11,3.18,7.465655310134056
46158,0.5,61.5,57.0,5.14,5.11,3.15,7.465655310134056
46159,0.5,60.0,57.0,5.15,5.12,3.08,7.465655310134056
46160,0.5,61.6,55.0,5.14,5.09,3.15,7.465655310134056
46161,0.5,61.1,61.0,5.13,5.11,3.13,7.465655310134056
46162,0.5,61.4,59.0,5.13,5.09,3.14,7.465655310134056
46163,0.5,61.4,57.0,5.11,5.08,3.13,7.465655310134056
46164,0.5,62.2,54.0,5.11,5.08,3.17,7.465655310134056
46165,0.5,62.6,54.0,5.11,5.08,3.19,7.465655310134056
46166,0.5,61.5,56.0,5.11,5.07,3.13,7.465655310134056
46167,0.5,61.4,58.0,5.12,5.07,3.13,7.465655310134056
46168,0.5,61.3,60.0,5.11,5.07,3.12,7.465655310134056
46169,0.5,62.7,54.0,5.1,5.07,3.19,7.465655310134056
46170,0.5,61.3,58.0,5.12,5.06,3.12,7.465655310134056
46171,0.5,61.8,58.0,5.09,5.07,3.14,7.465655310134056
46172,0.5,62.2,55.0,5.09,5.07,3.16,7.465655310134056
46173,0.5,61.8,55.0,5.11,5.06,3.14,7.465655310134056
46174,0.5,62.3,60.0,5.09,5.05,3.16,7.465655310134056
46175,0.5,61.8,58.0,5.11,5.05,3.14,7.465655310134056
46176,0.5,62.8,57.0,5.12,5.04,3.19,7.465655310134056
46177,0.6,62.1,57.0,5.43,5.36,3.35,7.465655310134056
46178,0.57,60.5,58.0,5.39,5.32,3.24,7.465655310134056
46179,0.5,62.9,59.0,5.09,5.06,3.19,7.465655310134056
46180,0.5,62.2,59.0,5.09,5.04,3.15,7.465655310134056
46181,0.5,61.6,56.0,5.1,5.13,3.15,7.466227556215481
46182,0.56,61.6,57.0,5.32,5.3,3.27,7.466227556215481
46183,0.57,62.5,59.0,5.28,5.32,3.31,7.466799475018602
46184,0.52,63.2,57.0,5.09,5.1,3.22,7.466799475018602
46185,0.59,61.3,58.0,5.41,5.45,3.33,7.466799475018602
46186,0.65,61.4,57.8,5.5,5.56,3.39,7.466799475018602
46187,0.71,64.0,59.0,5.55,5.61,3.57,7.466799475018602
46188,0.52,61.0,56.0,5.17,5.21,3.17,7.466799475018602
46189,0.7,61.3,61.0,5.67,5.62,3.46,7.4673710669175595
46190,0.52,61.0,57.0,5.16,5.2,3.16,7.4673710669175595
46191,0.52,62.8,58.0,5.11,5.14,3.22,7.4673710669175595
46192,0.52,62.4,58.0,5.09,5.13,3.19,7.4673710669175595
46193,0.62,61.5,57.0,5.44,5.49,3.36,7.4673710669175595
46194,0.51,62.2,58.0,5.14,5.12,3.19,7.4673710669175595
46195,0.5,60.9,57.0,5.14,5.16,3.14,7.4673710669175595
46196,0.6,61.4,58.0,5.44,5.47,3.35,7.4673710669175595
46197,0.7,65.2,58.0,5.6,5.56,3.64,7.4673710669175595
46198,0.51,60.0,58.0,5.21,5.19,3.12,7.4673710669175595
46199,0.84,60.8,64.0,6.05,6.03,3.67,7.4673710669175595
46200,0.68,61.9,60.0,5.66,5.62,3.49,7.4673710669175595
46201,0.51,60.8,61.0,5.12,5.08,3.1,7.4673710669175595
46202,0.98,68.0,63.0,6.13,6.02,4.13,7.4673710669175595
46203,0.58,61.0,58.0,5.37,5.42,3.29,7.467942332285852
46204,0.5,62.0,56.0,5.09,5.11,3.16,7.467942332285852
46205,0.6,62.2,58.0,5.4,5.44,3.37,7.467942332285852
46206,0.51,62.0,57.0,5.1,5.13,3.17,7.467942332285852
46207,0.51,62.9,57.0,5.06,5.12,3.2,7.467942332285852
46208,0.51,61.6,56.0,5.12,5.14,3.16,7.467942332285852
46209,0.51,63.5,56.0,5.07,5.11,3.23,7.467942332285852
46210,0.54,61.8,57.0,5.22,5.26,3.24,7.468513271496337
46211,0.51,62.5,54.0,5.13,5.15,3.21,7.468513271496337
46212,0.51,61.8,55.0,5.13,5.16,3.18,7.468513271496337
46213,0.57,62.2,56.0,5.33,5.31,3.31,7.468513271496337
46214,0.64,62.8,54.0,5.52,5.5,3.46,7.468513271496337
46215,0.55,61.6,55.0,5.31,5.25,3.25,7.469083884921234
46216,0.51,62.4,60.0,5.05,5.08,3.16,7.469083884921234
46217,0.51,60.9,57.0,5.17,5.2,3.16,7.469083884921234
46218,0.51,61.7,54.0,5.12,5.15,3.17,7.469083884921234
46219,0.5,63.8,54.0,5.05,5.07,3.23,7.469083884921234
46220,0.5,62.8,56.0,5.04,5.08,3.18,7.469083884921234
46221,0.5,61.9,58.0,5.04,5.1,3.14,7.469083884921234
46222,0.5,61.1,58.0,5.09,5.12,3.12,7.469083884921234
46223,0.5,61.4,59.0,5.11,5.15,3.15,7.469083884921234
46224,0.61,60.9,60.0,5.47,5.5,3.34,7.469083884921234
46225,0.61,62.1,55.0,5.42,5.43,3.37,7.469083884921234
46226,0.5,62.3,55.0,5.07,5.11,3.17,7.469083884921234
46227,0.5,62.8,58.0,5.05,5.08,3.18,7.469083884921234
46228,0.5,62.5,54.0,5.05,5.09,3.17,7.469083884921234
46229,0.5,61.2,60.0,5.08,5.12,3.12,7.469083884921234
46230,0.5,62.9,61.0,4.96,5.03,3.14,7.469083884921234
46231,0.5,62.8,58.0,5.03,5.07,3.17,7.469083884921234
46232,0.5,62.1,58.0,5.03,5.08,3.14,7.469083884921234
46233,0.5,62.6,56.0,5.05,5.08,3.17,7.469083884921234
46234,0.58,62.0,57.0,5.33,5.35,3.31,7.469083884921234
46235,0.52,61.8,57.0,5.16,5.2,3.2,7.469083884921234
46236,0.55,62.4,58.0,5.28,5.23,3.27,7.469083884921234
46237,0.56,62.7,57.0,5.25,5.28,3.3,7.469654172932128
46238,0.53,61.1,56.0,5.26,5.22,3.2,7.469654172932128
46239,0.53,60.6,55.0,5.26,5.23,3.18,7.469654172932128
46240,0.53,61.9,58.0,5.2,5.17,3.21,7.469654172932128
46241,0.53,61.4,60.0,5.21,5.18,3.19,7.469654172932128
46242,0.53,61.8,55.0,5.23,5.19,3.22,7.469654172932128
46243,0.53,61.5,55.0,5.27,5.2,3.22,7.469654172932128
46244,0.53,61.4,57.0,5.26,5.2,3.21,7.469654172932128
46245,0.53,62.0,55.0,5.24,5.22,3.24,7.469654172932128
46246,0.53,60.0,58.0,5.29,5.24,3.16,7.469654172932128
46247,0.53,61.7,56.0,5.23,5.15,3.2,7.469654172932128
46248,0.53,61.0,58.0,5.22,5.18,3.17,7.469654172932128
46249,0.53,62.2,56.0,5.23,5.19,3.24,7.469654172932128
46250,0.53,61.6,59.0,5.2,5.16,3.19,7.469654172932128
46251,0.57,59.5,57.0,5.39,5.43,3.22,7.470224135899966
46252,0.57,61.0,57.0,5.31,5.34,3.25,7.470224135899966
46253,0.52,61.7,55.0,5.17,5.2,3.2,7.470224135899966
46254,0.54,61.6,56.0,5.23,5.26,3.23,7.470224135899966
46255,0.57,61.1,56.0,5.33,5.38,3.27,7.470224135899966
46256,0.54,60.8,57.0,5.24,5.29,3.2,7.470224135899966
