,f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,foo
12951,56,84,82,73,94,0,0,0,0,25,29,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,100
12952,65,77,84,120,94,7,1,2,5,41,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0
12953,59,79,118,88,94,3,5,41,0,0,0,0,0,0,0,3,3,0,35,5,0,0,0,0,0,0,0
12954,62,77,76,85,107,0,0,1,38,14,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,20
12955,18,77,76,135,97,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,0,0
12956,101,122,76,73,95,0,0,0,31,48,1,0,57,3,0,0,0,0,0,0,0,0,1,1,0,0,0
12957,123,101,76,71,94,0,0,6,57,2,56,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12958,79,78,76,71,94,56,7,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
12959,115,92,76,71,94,0,0,55,24,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12960,103,95,121,71,94,37,25,0,0,0,43,3,0,0,0,0,27,15,0,0,0,0,0,0,0,0,0
12961,98,94,76,71,94,37,9,0,0,0,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12962,111,77,76,71,94,0,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12963,89,97,76,71,94,16,63,0,0,0,0,2,3,17,0,0,0,0,0,0,0,0,0,0,0,0,10
12964,90,101,76,71,94,0,0,18,28,0,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
12965,78,77,76,74,94,6,56,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,90
12966,72,77,77,73,102,12,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,60
12967,20,138,102,72,94,0,3,0,0,0,0,0,19,25,6,37,0,0,0,0,1,0,0,0,0,0,0
12968,142,139,76,71,94,16,63,0,0,3,58,0,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0
12969,76,78,76,71,94,0,1,1,2,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12970,87,107,111,71,94,0,0,47,32,0,0,0,0,0,6,52,0,0,0,0,0,0,0,0,0,0,0
12971,100,111,76,71,94,50,12,0,0,0,21,24,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0
12972,78,117,76,71,94,0,27,27,2,1,7,2,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0
12973,61,77,76,71,94,34,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12974,99,77,78,78,94,14,32,0,23,23,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
12975,124,83,76,71,94,0,0,39,39,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12976,72,105,76,71,94,42,5,0,0,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,70
12977,90,86,76,71,94,0,0,0,23,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
12978,80,79,76,71,94,0,0,2,8,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12979,74,77,78,73,94,3,63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,100
12980,54,82,79,80,94,0,0,0,2,26,21,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,100
12981,24,106,94,71,94,0,0,0,11,1,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,2,40
12982,55,90,121,71,94,0,0,0,0,32,14,4,2,0,0,0,26,16,0,0,0,0,0,0,0,0,0
12983,28,96,76,71,94,0,0,0,1,8,0,6,16,4,0,0,0,0,0,0,0,0,0,0,0,0,80
12984,100,77,76,71,94,23,55,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12985,39,138,94,72,94,0,0,0,0,0,19,26,0,3,56,0,0,0,0,0,1,0,0,0,0,0,0
12986,32,91,149,148,94,0,0,6,14,0,0,0,0,0,0,3,54,0,0,0,62,6,0,0,0,0,0
12987,51,100,76,89,140,0,0,0,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,14,23,0,0
12988,80,77,76,71,94,1,23,2,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12989,110,123,76,71,94,32,67,0,0,0,0,0,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0
12990,77,77,76,71,94,56,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
12991,75,83,84,161,94,0,0,0,31,31,1,4,6,0,0,0,0,0,0,0,24,43,0,0,0,0,0
12992,16,81,143,71,94,0,0,0,0,1,3,1,0,0,0,0,13,43,0,0,0,0,0,0,0,0,0
12993,40,103,123,71,94,0,0,1,1,0,11,34,2,1,0,0,18,24,0,0,0,0,0,0,0,0,0
12994,80,77,76,71,94,0,12,50,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12995,59,77,151,91,94,5,42,0,1,2,0,0,0,0,0,0,0,25,46,0,0,2,0,0,0,0,0
12996,77,78,76,71,94,0,1,7,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
12997,72,120,76,71,94,18,28,0,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12998,90,80,161,76,94,0,0,41,41,0,0,0,0,0,0,0,14,46,15,0,0,0,0,0,0,0,0
12999,74,77,76,74,94,12,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100
13000,94,99,76,71,94,0,2,42,5,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
13001,86,105,76,71,94,0,0,9,37,0,6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13002,56,77,139,81,94,0,42,5,0,0,0,0,0,0,0,0,0,44,4,1,7,0,0,0,0,0,0
13003,97,79,76,71,94,0,0,0,12,72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
13004,104,77,76,71,94,0,41,51,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13005,69,122,76,74,95,0,0,0,0,0,27,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
13006,113,78,76,71,94,0,0,0,9,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13007,122,79,76,71,94,9,37,12,50,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13008,18,134,98,85,146,3,0,0,2,0,0,0,0,9,65,0,0,0,1,0,0,0,0,1,35,0,0
13009,61,109,126,71,94,0,4,17,0,0,32,14,0,0,0,14,43,0,0,0,0,0,0,0,0,0,0
13010,75,77,76,71,94,0,0,0,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13011,58,77,76,80,97,28,18,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,100
13012,56,81,77,74,94,0,28,18,0,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0,100
13013,73,118,76,72,94,0,0,0,50,12,0,0,7,37,0,0,0,0,0,0,0,0,1,0,0,0,0
13014,22,114,84,71,94,0,0,0,0,9,0,0,0,21,23,0,0,0,0,0,0,0,0,0,0,0,0
13015,91,77,76,79,94,17,4,6,56,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,30
13016,100,77,76,79,95,0,0,32,52,9,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
13017,20,100,119,71,94,1,2,1,2,0,0,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,0
13018,99,77,77,74,94,0,32,14,18,28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
13019,93,77,76,71,94,6,15,0,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
13020,64,146,76,71,94,0,0,3,0,0,0,82,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13021,50,156,90,72,94,1,1,0,0,0,42,11,0,35,39,0,0,0,0,1,0,0,0,0,0,0,0
13022,13,77,84,123,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,9,26,0
13023,76,113,112,71,94,0,0,0,0,45,1,43,2,0,0,13,29,0,0,0,0,0,0,0,0,0,0
13024,54,86,76,71,94,0,0,2,5,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13025,151,80,76,71,94,12,50,16,63,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13026,65,85,76,71,94,0,0,0,3,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13027,65,83,87,157,94,0,0,0,0,35,26,0,0,0,0,0,0,0,0,0,34,33,0,0,0,0,0
13028,90,129,84,71,94,0,1,81,0,0,0,0,0,36,23,0,0,0,0,0,0,0,0,0,0,0,0
13029,117,77,76,71,94,0,44,19,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13030,145,77,76,71,94,0,127,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13031,71,108,92,71,94,0,0,0,50,12,0,0,0,0,39,6,0,0,0,0,0,0,0,0,0,0,50
13032,13,120,98,73,94,0,0,0,0,0,0,0,0,1,57,0,0,0,4,0,0,0,0,0,0,0,0
13033,98,77,76,73,95,8,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13034,86,93,76,71,94,0,1,2,0,26,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
13035,62,93,76,71,94,1,1,3,1,0,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
13036,100,77,76,74,94,51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
13037,55,88,76,71,94,0,0,6,5,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13038,85,96,78,71,94,0,2,1,1,39,27,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50
13039,114,77,76,71,94,0,0,14,63,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13040,18,89,122,71,94,0,0,2,3,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0
13041,13,179,147,71,94,0,0,0,0,0,0,0,0,32,71,18,39,0,0,0,0,0,0,0,0,0,0
13042,44,94,76,71,94,0,4,1,1,0,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
13043,115,81,76,71,94,0,0,41,27,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13044,139,77,77,73,94,37,39,56,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
13045,81,110,76,71,94,42,5,0,0,0,0,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20
13046,124,77,76,71,94,27,38,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13047,74,81,76,71,94,0,0,2,3,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13048,59,131,81,71,94,23,24,2,0,0,0,0,0,43,16,0,0,0,0,0,0,0,0,0,0,0,0
13049,101,93,76,71,94,0,1,2,0,41,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
13050,33,82,122,90,140,6,15,0,0,0,0,0,0,0,0,0,24,18,0,0,0,0,0,15,22,0,0
13051,106,96,76,71,94,0,2,7,57,8,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13052,62,114,82,76,94,0,3,4,6,0,4,73,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0
13053,18,80,84,120,94,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,24,16,0,0,0,0,0
13054,107,102,76,71,94,0,47,32,2,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13055,74,96,76,71,94,0,50,12,0,0,1,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,100
13056,28,112,76,74,94,0,0,0,0,0,4,4,44,1,0,0,0,0,0,0,0,2,0,0,0,0,0
13057,116,81,76,71,94,0,0,0,66,42,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13058,70,121,78,78,94,0,0,0,0,0,32,74,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
13059,44,94,76,71,94,2,3,1,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
13060,62,119,96,72,94,0,11,39,2,0,0,0,0,0,57,2,0,0,0,0,1,0,0,0,0,0,0
13061,87,135,104,71,94,8,71,0,0,0,0,0,0,0,74,6,0,0,0,0,0,0,0,0,0,0,0
13062,65,77,78,71,94,18,31,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100
13063,105,77,76,71,94,61,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13064,35,93,128,71,94,0,3,0,12,8,0,0,0,0,0,8,50,0,0,0,0,0,0,0,0,0,0
13065,115,77,76,71,94,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13066,130,77,76,71,94,0,39,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13067,14,96,111,71,94,0,0,0,0,0,1,0,0,0,1,28,18,0,0,0,0,0,0,0,0,0,0
13068,75,77,108,95,97,25,38,2,0,0,2,1,0,0,0,0,0,0,18,23,0,0,0,0,2,1,0
13069,99,77,76,71,94,0,42,37,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13070,94,77,76,71,94,0,49,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13071,56,115,100,71,94,46,0,0,0,0,0,0,0,0,41,18,0,0,0,0,0,0,0,0,0,0,0
13072,86,107,76,71,94,0,0,28,20,1,0,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13073,92,102,76,71,94,9,37,0,1,1,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
13074,57,85,85,73,94,0,0,2,0,19,35,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,100
13075,127,83,76,71,94,0,0,0,40,68,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13076,75,105,112,71,94,0,19,44,3,1,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0
13077,75,77,76,71,94,2,2,0,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13078,92,77,76,71,94,0,10,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
13079,72,107,76,71,94,2,19,28,0,0,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,40
13080,24,146,83,72,94,0,0,0,0,1,5,0,24,52,0,0,0,3,3,0,0,0,0,0,0,0,0
13081,117,77,76,72,94,23,23,51,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13082,59,89,129,97,96,0,0,0,0,11,50,0,0,0,0,0,0,30,11,0,14,4,0,0,2,0,0
13083,76,77,76,71,94,0,5,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13084,115,122,112,71,94,23,23,0,31,31,0,0,0,0,35,39,0,0,0,0,0,0,0,0,0,0,0
13085,129,77,97,74,94,0,12,50,6,56,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0
13086,172,84,137,71,94,0,71,69,30,0,0,0,0,0,0,0,32,25,0,0,0,0,0,0,0,0,0
13087,80,91,76,71,94,0,0,0,0,29,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
13088,14,121,91,72,94,0,0,0,1,0,0,0,0,26,25,0,0,5,1,0,0,0,0,0,0,0,0
13089,59,77,76,71,94,0,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13090,78,101,120,71,94,31,31,0,0,0,9,0,0,0,0,32,25,0,0,0,0,0,0,0,0,0,0
13091,65,77,76,71,94,28,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13092,27,161,83,71,94,2,1,0,0,0,0,0,49,34,20,0,0,0,0,0,0,0,0,0,0,0,0
13093,57,79,76,115,110,0,0,2,1,37,9,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0
13094,66,141,119,81,94,0,0,0,0,46,0,0,41,35,0,0,0,13,28,0,0,0,0,0,0,0,0
13095,32,144,76,71,94,5,1,4,2,3,0,0,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0
13096,117,77,76,71,94,15,34,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13097,137,78,76,71,94,0,0,62,63,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13098,66,84,77,71,94,0,54,0,2,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,100
13099,17,80,143,71,94,0,3,1,0,0,0,0,0,0,0,0,12,44,0,0,0,0,0,0,0,0,0
13100,78,123,103,71,94,0,0,0,0,40,38,0,0,0,32,26,0,0,0,0,0,0,0,0,0,0,0
13101,90,86,76,71,94,32,14,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
13102,79,77,76,71,94,0,0,4,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13103,92,77,126,74,94,0,0,64,20,0,0,0,0,0,0,0,0,34,7,0,0,0,0,0,0,0,0
13104,145,77,76,71,94,37,25,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105,77,77,76,87,143,25,38,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0
13106,19,79,135,71,94,0,2,5,0,0,0,0,1,0,0,0,7,42,0,0,0,0,0,0,0,0,0
13107,63,80,145,71,94,46,2,1,0,0,5,2,0,0,0,0,5,51,0,0,0,0,0,0,0,0,0
13108,56,80,76,72,94,0,0,0,0,36,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100
13109,23,129,102,71,94,0,2,7,1,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0
13110,60,91,76,76,98,0,0,0,2,4,57,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,90
13111,34,117,78,72,94,0,0,0,2,0,0,17,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13112,136,77,76,71,94,0,5,46,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13113,21,117,99,71,94,3,3,0,0,0,1,2,0,0,44,15,0,0,0,0,0,0,0,0,0,0,0
13114,35,79,76,71,94,0,17,4,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13115,74,95,76,71,94,0,0,0,3,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
13116,123,103,76,71,94,0,0,0,2,48,81,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13117,26,115,76,71,94,0,2,2,3,1,0,1,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0
13118,79,80,76,71,94,0,0,6,56,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13119,63,77,79,73,94,0,0,0,54,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,100
13120,71,77,83,72,94,0,44,19,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,100
13121,41,94,77,72,94,0,0,0,0,2,20,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
13122,70,126,76,71,94,0,0,3,0,4,41,31,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13123,76,77,76,71,94,31,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
13124,62,77,76,71,94,0,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13125,52,85,76,71,94,0,0,0,0,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13126,49,99,96,148,94,0,0,0,0,0,31,30,0,0,0,0,0,0,0,0,62,6,0,0,0,0,0
13127,72,77,76,85,145,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0
13128,86,125,76,71,94,0,0,0,0,14,69,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129,87,107,111,72,94,0,0,0,79,0,0,0,0,0,6,52,0,0,0,0,0,1,0,0,0,0,0
13130,67,77,76,71,94,5,43,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13131,80,77,76,71,94,0,0,37,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13132,129,109,89,71,94,0,0,37,56,31,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0
13133,117,77,76,71,94,56,25,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13134,73,77,76,133,131,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,17,0,0,0
13135,17,113,104,71,94,2,1,0,0,0,1,2,0,0,28,30,0,0,0,0,0,0,0,0,0,0,0
13136,68,164,99,71,94,0,0,0,14,32,0,4,40,2,73,0,0,0,0,0,0,0,0,0,0,0,0
13137,78,77,76,71,94,19,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
13138,54,136,79,71,94,0,0,0,0,34,13,0,0,50,9,0,0,0,0,0,0,0,0,0,0,0,0
13139,72,84,76,71,94,0,3,0,0,53,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,100
13140,57,77,78,76,94,1,0,18,28,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,100
13141,95,77,76,71,94,0,0,1,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
13142,69,78,76,71,94,5,3,0,46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13143,93,114,76,71,94,0,31,31,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13144,54,88,76,71,94,0,0,2,6,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13145,53,98,77,96,132,0,0,0,0,0,46,15,0,1,2,0,0,0,0,0,0,0,0,31,6,0,0
13146,86,90,105,97,94,0,46,0,0,0,36,9,0,0,0,0,0,0,12,29,0,0,0,0,0,0,30
13147,26,126,76,71,94,6,3,0,3,0,0,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0
13148,77,77,76,72,94,19,44,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90
13149,18,95,76,71,94,0,0,0,3,2,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,100
13150,89,77,76,71,94,0,0,0,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
13151,112,79,76,71,94,0,0,6,56,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13152,58,127,76,71,94,1,2,0,0,3,42,0,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13153,75,113,108,71,94,0,0,1,0,57,7,4,0,0,15,43,0,0,0,0,0,0,0,0,0,0,0
13154,40,108,76,139,96,0,0,0,0,0,0,56,5,0,0,0,0,0,0,0,0,45,0,2,0,0,0
13155,63,77,76,71,94,37,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13156,26,115,76,119,107,0,0,0,5,4,0,0,19,25,0,0,0,0,0,0,0,13,26,1,0,0,0
13157,74,77,137,71,94,44,19,1,1,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0
13158,99,77,76,71,94,0,55,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13159,54,106,76,71,94,0,1,9,1,2,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13160,48,109,100,71,94,0,0,0,0,13,32,0,1,0,10,33,0,0,0,0,0,0,0,0,0,0,0
13161,102,82,76,71,94,0,0,41,37,14,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13162,77,77,76,71,94,0,0,19,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13163,89,114,77,71,94,0,0,27,28,0,15,30,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0
13164,89,107,76,71,94,0,0,2,1,0,95,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13165,14,126,88,73,95,0,0,0,0,1,0,0,0,23,36,0,0,0,0,0,0,0,2,0,0,0,0
13166,59,97,78,126,94,8,1,0,0,0,39,22,0,0,0,0,0,0,0,0,6,33,0,0,0,0,0
13167,61,107,110,71,94,0,0,41,10,0,0,0,0,0,7,51,0,0,0,0,0,0,0,0,0,0,0
13168,66,88,76,71,94,0,0,1,1,30,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13169,58,125,89,71,94,37,9,0,0,1,0,0,0,19,40,0,0,0,0,0,0,0,0,0,0,0,0
13170,122,84,76,71,94,0,0,0,16,78,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13171,61,77,76,71,94,0,0,3,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13172,104,106,76,71,94,2,44,19,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13173,74,77,76,122,101,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,0,0,0
13174,87,77,77,81,94,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,30
13175,44,106,86,72,94,0,0,0,0,0,6,56,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0
13176,61,77,76,71,94,0,42,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13177,64,84,76,71,94,7,2,0,0,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13178,141,99,76,71,94,0,49,32,0,0,66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13179,170,77,76,71,94,32,114,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13180,78,77,76,71,94,10,39,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
13181,36,79,79,97,94,0,0,0,18,5,0,0,2,0,0,0,0,0,2,1,2,16,0,0,0,0,90
13182,80,77,76,71,94,0,2,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13183,74,77,76,71,95,0,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100
13184,21,77,76,115,110,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
13185,55,151,78,71,94,0,0,0,0,0,55,6,0,56,3,0,0,0,0,0,0,0,0,0,0,0,0
13186,59,82,90,84,94,9,37,0,2,0,0,0,0,1,5,0,0,0,0,18,0,0,0,0,0,0,100
13187,56,133,131,71,94,28,18,0,0,0,0,0,0,6,37,36,22,0,0,0,0,0,0,0,0,0,0
13188,38,115,78,71,94,17,4,0,0,0,0,0,24,20,0,2,1,0,0,0,0,0,0,0,0,0,0
13189,61,77,76,71,94,0,0,43,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
13190,116,78,76,71,94,0,56,7,1,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13191,58,94,76,71,94,0,0,0,9,37,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,100
13192,67,117,76,73,96,0,0,0,0,25,30,0,43,1,0,0,0,0,0,0,0,0,0,2,0,0,0
13193,119,88,76,71,94,0,0,71,8,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13194,75,101,76,110,116,5,8,2,0,0,54,23,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0
