,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime3,diffSeTime5,diffSeTime7,diffSeTime9,diffSeTime11,diffSeTime13,alpha,Se,goal
10371,-260.0,10.0,-0.54,0.04,0.75,-1.6,-17.0,2.0,0.04,1.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,-0.001,0.0,0.0,0.0,0.0,-0.001,0.5,0.018,-0.0003
10372,-141.0,3.0,0.32,0.21,0.64,-1.9,-17.0,6.0,0.043,-1.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0011
10373,-217.0,-1.0,0.79,0.15,0.74,-1.2,-16.0,-7.0,0.036,0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.021,0.021,0.02,0.02,0.02,0.0,0.0,0.0,0.001,-0.002,0.001,0.0,0.6,0.02,-0.0013
10374,-398.0,-10.0,0.72,0.25,0.94,0.4,-15.0,-16.0,-0.028,-0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0014
10375,-526.0,-16.0,0.5,0.22,1.06,0.9,-14.0,-17.0,-0.028,0.2,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,0.6,0.021,-0.0009
10376,-699.0,-45.0,0.1,0.06,1.14,1.4,-14.0,4.0,0.002,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0013
10377,-665.0,-63.0,0.1,0.08,1.12,1.6,-13.0,2.0,-0.007,-0.5,0.017,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0012
10378,-604.0,-85.0,-0.3,-0.19,0.97,1.4,-14.0,25.0,-0.014,2.7,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.015,-0.001
10379,-260.0,-97.0,-0.46,-0.15,0.67,0.8,-14.0,22.0,0.002,0.4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.015,-0.0006
10380,28.0,-99.0,-0.42,-0.14,0.41,0.2,-15.0,24.0,0.004,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.015,-0.0007
10381,315.0,-95.0,-0.13,-0.1,0.17,-0.3,-15.0,18.0,0.025,0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.5,0.016,-0.0012
10382,414.0,-87.0,0.12,0.01,0.13,-0.3,-15.0,5.0,0.02,1.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.5,0.018,-0.0008
10383,392.0,-56.0,0.24,0.12,0.18,0.4,-15.0,-4.0,0.007,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.5,0.019,-0.0013
10384,-68.0,-43.0,-0.09,0.22,0.64,1.1,-14.0,-16.0,-0.02,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0012
10385,-308.0,-48.0,-0.37,0.07,0.84,0.7,-14.0,-15.0,-0.015,1.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.019,0.0,0.0,0.0,0.0,0.0,-0.002,-0.003,0.6,0.019,-0.0008
10386,-34.0,-55.0,-0.41,0.0,0.52,-0.5,-15.0,9.0,0.015,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0005
10387,170.0,-53.0,-0.05,0.04,0.34,-1.0,-16.0,10.0,0.033,-0.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0009
10388,332.0,-45.0,0.49,0.06,0.2,-0.5,-15.0,8.0,0.018,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.001
10389,381.0,-36.0,0.55,0.17,0.18,0.4,-15.0,2.0,-0.008,-0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0014
10390,-35.0,-21.0,-0.43,0.18,0.59,1.2,-14.0,-12.0,-0.028,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,-0.002,-0.002,0.0,0.0,0.6,0.02,-0.0011
10391,-120.0,-22.0,-0.66,-0.02,0.62,0.6,-14.0,-1.0,-0.022,3.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,-0.001,-0.001,-0.001,0.0,0.0,0.5,0.018,-0.0009
10392,-77.0,-24.0,-0.79,0.03,0.57,-0.4,-15.0,4.0,-0.003,0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,-0.001,0.0,-0.001,0.0,0.5,0.018,-0.0008
10393,31.0,-25.0,-0.64,0.03,0.46,-1.4,-16.0,10.0,0.016,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.5,0.017,-0.0006
10394,174.0,-21.0,-0.1,0.05,0.34,-2.2,-17.0,9.0,0.03,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
10395,256.0,-18.0,0.21,0.05,0.26,-2.2,-17.0,8.0,0.028,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.5,0.018,-0.001
10396,326.0,-13.0,0.46,0.17,0.23,-1.8,-17.0,3.0,0.022,-2.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.5,0.019,-0.0015
10397,-32.0,1.0,-0.09,0.27,0.62,-0.5,-15.0,-18.0,-0.03,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.6,0.022,-0.0009
10398,-14.0,-15.0,0.23,0.08,0.52,-1.7,-17.0,4.0,0.011,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0012
10399,-27.0,-14.0,-0.16,0.12,0.55,-0.8,-16.0,-3.0,-0.012,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.001
10400,-39.0,-15.0,-0.26,0.11,0.55,-1.4,-16.0,2.0,0.005,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0009
10401,144.0,-11.0,0.34,0.08,0.38,-1.4,-16.0,3.0,0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0012
10402,168.0,-9.0,0.41,0.08,0.36,-1.1,-16.0,3.0,0.008,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0015
10403,113.0,0.0,-0.06,0.14,0.44,-0.3,-15.0,-6.0,-0.029,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0008
10404,-15.0,2.0,-0.05,0.2,0.55,-1.5,-16.0,-3.0,0.017,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.001
10405,-77.0,2.0,0.1,0.17,0.63,-1.5,-16.0,-10.0,0.017,0.4,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0011
10406,-342.0,-8.0,0.18,0.22,0.88,-1.0,-16.0,-13.0,-0.005,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,-0.003,0.0,0.0,0.6,0.021,-0.0009
10407,-326.0,-25.0,0.24,0.04,0.78,-0.6,-15.0,9.0,0.008,-0.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0011
10408,-124.0,-36.0,0.16,0.05,0.62,0.4,-15.0,4.0,-0.011,-0.1,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
10409,-37.0,-38.0,0.03,-0.07,0.5,0.5,-15.0,12.0,-0.002,1.6,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.5,0.017,-0.0015
10410,276.0,-31.0,-0.18,0.02,0.25,0.6,-14.0,5.0,-0.029,0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
10411,392.0,-20.0,-0.53,0.0,0.14,-0.3,-15.0,5.0,0.015,0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.5,0.017,-0.0007
10412,447.0,-16.0,-0.42,0.0,0.07,-0.6,-15.0,11.0,0.018,0.4,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.5,0.017,-0.0006
10413,562.0,-6.0,-0.18,0.09,-0.02,-0.9,-16.0,7.0,0.023,-1.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.5,0.018,-0.0007
10414,618.0,16.0,0.29,0.35,0.03,-0.8,-16.0,-17.0,0.019,-4.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0011
10415,-38.0,34.0,0.32,0.28,0.63,0.9,-14.0,-22.0,-0.013,-0.2,0.02,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,-0.001
10416,-369.0,20.0,0.06,0.08,0.86,1.4,-14.0,-4.0,-0.007,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0009
10417,-391.0,-2.0,-0.05,0.08,0.87,1.3,-14.0,-1.0,-0.002,0.0,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0011
10418,-73.0,-24.0,-0.26,-0.02,0.54,0.7,-14.0,10.0,-0.006,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0009
10419,444.0,7.0,0.14,0.26,0.18,-0.2,-15.0,-17.0,0.005,-2.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.001
10420,-74.0,20.0,0.19,0.2,0.63,0.7,-14.0,-14.0,-0.003,-0.1,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0011
10421,-281.0,9.0,0.02,0.1,0.78,1.1,-14.0,-4.0,-0.01,0.2,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0007
10422,-402.0,-15.0,0.21,0.11,0.89,1.1,-14.0,-4.0,0.012,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0011
10423,-443.0,-24.0,0.36,0.1,0.93,1.5,-14.0,-4.0,0.01,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.018,0.018,0.019,0.019,0.019,0.0,0.0,0.0,0.0,-0.002,-0.002,0.0,0.5,0.019,-0.0012
10424,-279.0,-56.0,-0.39,0.0,0.74,1.6,-13.0,7.0,-0.017,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.5,0.017,-0.0007
10425,-124.0,-60.0,-0.55,-0.04,0.58,1.1,-14.0,14.0,-0.013,-0.6,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.5,0.016,-0.0008
10426,281.0,-55.0,-0.18,0.12,0.27,-0.2,-15.0,0.0,0.012,-1.9,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0011
10427,301.0,-38.0,-0.08,0.11,0.25,-0.4,-15.0,-2.0,-0.005,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.001
10428,293.0,-34.0,-0.11,0.11,0.26,-0.5,-15.0,-2.0,-0.004,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.5,0.019,-0.0008
10429,59.0,-22.0,0.1,0.2,0.5,-0.7,-16.0,-11.0,0.011,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,-0.003,-0.001,0.6,0.02,-0.0012
10430,-156.0,-23.0,-0.03,0.08,0.67,0.2,-15.0,-7.0,-0.016,1.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.5,0.019,-0.001
10431,-43.0,-29.0,-0.22,0.05,0.54,-0.5,-15.0,6.0,0.002,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0011
10432,-31.0,-29.0,-0.21,0.05,0.52,-0.5,-15.0,6.0,0.002,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
10433,355.0,-22.0,0.2,0.02,0.14,-0.8,-16.0,15.0,0.019,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0011
10434,484.0,6.0,0.32,0.22,0.11,0.5,-14.0,-7.0,-0.01,-2.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0013
10435,-164.0,21.0,-0.5,0.25,0.73,0.4,-15.0,-18.0,-0.02,0.1,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,-0.002,-0.003,0.0,0.0,0.0,0.6,0.021,-0.0008
10436,-326.0,16.0,-0.69,-0.05,0.8,-0.4,-15.0,1.0,-0.013,4.6,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,-0.001,-0.002,-0.001,0.0,0.5,0.018,-0.0006
10437,237.0,11.0,0.14,-0.06,0.23,-1.8,-17.0,18.0,0.029,-0.1,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.018,0.018,0.017,0.017,0.016,0.016,0.016,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.5,0.016,-0.0013
10438,116.0,25.0,0.37,0.25,0.47,-0.6,-16.0,-17.0,-0.017,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0009
10439,-110.0,25.0,0.14,0.25,0.68,-0.3,-15.0,-17.0,-0.017,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.021,0.021,0.0,0.0,0.0,0.0,-0.001,-0.002,-0.001,0.6,0.021,-0.0008
10440,-216.0,17.0,0.31,0.08,0.7,0.3,-15.0,5.0,0.011,-0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0012
10441,-316.0,-15.0,-0.45,0.07,0.79,0.7,-14.0,2.0,-0.014,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
10442,-240.0,-26.0,-0.54,0.03,0.7,-0.6,-15.0,8.0,0.009,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0008
10443,-14.0,-32.0,-0.17,0.03,0.5,-1.6,-17.0,9.0,0.017,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0007
10444,177.0,-29.0,0.2,0.01,0.32,-1.6,-17.0,11.0,0.022,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.5,0.017,-0.0014
10445,23.0,-25.0,0.34,0.33,0.56,-0.8,-16.0,-16.0,-0.027,-2.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.001
10446,-196.0,-26.0,0.04,0.26,0.76,-0.6,-16.0,-18.0,-0.025,-0.1,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.001,0.0,0.0,0.0,-0.002,-0.002,0.0,0.6,0.021,-0.0009
10447,-335.0,-33.0,0.02,0.25,0.84,-0.6,-16.0,-5.0,0.003,-1.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.5,0.021,-0.0012
10448,-449.0,-58.0,-0.04,0.04,0.89,-0.4,-15.0,9.0,-0.012,-1.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,-0.002,-0.002,0.0,0.0,0.5,0.017,-0.0007
10449,-208.0,-68.0,-0.18,-0.08,0.63,-0.6,-16.0,22.0,-0.005,-0.9,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.015,0.015,0.015,0.0,0.0,0.0,0.0,-0.001,-0.001,-0.001,0.4,0.015,-0.0006
10450,200.0,-68.0,0.14,-0.16,0.23,-0.7,-16.0,27.0,0.023,-0.4,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.014,-0.0012
10451,583.0,-59.0,0.44,-0.16,-0.12,-0.2,-15.0,27.0,0.02,-0.2,0.02,0.019,0.019,0.018,0.018,0.016,0.016,0.016,0.016,0.016,0.016,0.014,0.014,0.014,0.001,0.001,0.002,0.0,0.0,0.002,0.0,0.4,0.014,-0.0013
10452,782.0,-47.0,0.38,0.14,-0.23,0.3,-15.0,9.0,-0.018,-2.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.019,0.019,0.018,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.5,0.018,-0.0015
10453,380.0,-20.0,-0.29,0.26,0.25,0.6,-14.0,-22.0,-0.033,0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,-0.0007
10454,144.0,-15.0,-0.64,0.27,0.46,0.0,-15.0,-21.0,-0.028,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.022,0.022,0.022,0.0,0.0,0.0,-0.002,-0.002,-0.002,0.0,0.6,0.022,-0.0006
10455,-78.0,-15.0,-0.31,0.16,0.61,-1.2,-16.0,-8.0,0.029,0.3,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.6,0.02,-0.001
10456,311.0,-27.0,-0.43,0.06,0.75,0.2,-16.0,7.0,0.003,-0.2,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.04,-0.0016
10457,424.0,-16.0,-0.34,0.07,0.6,-0.6,-17.0,6.0,0.011,0.1,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.04,-0.0013
10458,268.0,18.0,0.33,0.28,0.9,-0.8,-17.0,-15.0,0.017,0.1,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.041,0.041,0.044,0.0,0.0,0.0,0.0,0.0,-0.003,-0.004,1.2,0.044,-0.0019
10459,248.0,33.0,0.34,0.17,0.82,0.9,-15.0,-4.0,-0.013,-0.3,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.04,-0.002
10460,-37.0,42.0,-0.12,0.26,1.19,1.3,-15.0,-12.0,-0.013,-0.2,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.042,-0.0017
10461,-313.0,33.0,-0.31,0.22,1.46,0.6,-15.0,-6.0,-0.002,-0.5,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.04,-0.0016
10462,-549.0,6.0,-0.22,0.01,1.67,-0.5,-16.0,-2.0,0.005,2.1,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.037,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,1.1,0.037,-0.0014
10463,-141.0,-18.0,0.16,-0.01,1.11,-0.8,-17.0,12.0,0.011,0.0,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.034,-0.002
10464,256.0,-10.0,-0.16,0.08,0.68,-0.1,-16.0,5.0,-0.014,-0.1,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035,-0.0018
