,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime3,Sa,Goal
12608,-193.0,-2.0,-0.36,0.04,-0.8,-16.0,-11.0,-0.026,3.6,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,-0.0014,0.018
12609,22.0,-15.0,0.33,0.08,-1.4,-16.0,3.0,0.009,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.019
12610,-23.0,-16.0,-0.21,0.1,-1.7,-17.0,2.0,0.005,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,-0.0009,0.018
12611,173.0,-8.0,0.42,0.08,-1.0,-16.0,3.0,0.007,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0.0,-0.0008,0.019
12612,187.0,-5.0,0.38,0.14,-0.6,-15.0,-2.0,-0.016,-0.9,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0.0,-0.0011,0.02
12613,61.0,1.0,-0.33,0.15,-0.5,-15.0,-6.0,-0.027,0.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,-0.0014,0.019
12614,31.0,2.0,-0.46,0.12,-0.7,-16.0,-6.0,-0.015,0.2,-0.0009,-0.0011,-0.0011,-0.0012,0.0001,0.0002,-0.0012,0.02
12615,23.0,2.0,-0.47,0.09,-0.8,-16.0,-5.0,-0.005,0.8,-0.0009,-0.0009,-0.0009,-0.0011,0.0001,0.0001,-0.0011,0.019
12616,-7.0,2.0,-0.15,0.13,-1.5,-16.0,-2.0,0.018,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.02
12617,-108.0,1.0,0.17,0.18,-1.4,-16.0,-8.0,0.016,0.4,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,-0.0002,-0.0007,0.021
12618,-342.0,-8.0,0.18,0.22,-1.0,-16.0,-13.0,-0.005,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.019
12619,-427.0,-14.0,0.14,0.03,-0.8,-16.0,1.0,-0.004,2.8,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.017
12620,-245.0,-29.0,0.31,0.02,-0.3,-15.0,8.0,0.007,0.1,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0.0,-0.0008,0.018
12621,-98.0,-37.0,0.1,0.05,0.4,-15.0,4.0,-0.011,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.017
12622,-73.0,-38.0,0.04,-0.04,0.5,-15.0,5.0,-0.006,0.6,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,-0.001,0.016
12623,107.0,-38.0,0.12,-0.05,0.6,-14.0,14.0,0.009,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.018
12624,348.0,-25.0,-0.5,0.04,0.2,-15.0,6.0,-0.026,0.0,-0.0011,-0.0014,-0.0014,-0.0014,0.0002,0.0,-0.0014,0.017
12625,489.0,-13.0,-0.35,0.02,-0.7,-16.0,10.0,0.018,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.018
12626,616.0,5.0,0.08,0.04,-1.0,-16.0,7.0,0.025,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.021
12627,431.0,26.0,0.5,0.25,-0.3,-15.0,-14.0,0.016,-0.7,-0.0007,-0.0006,-0.0006,-0.0006,-0.0003,0.0,-0.0006,0.022
12628,-208.0,33.0,0.22,0.27,1.1,-14.0,-22.0,-0.013,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.019
12629,-380.0,14.0,0.0,0.09,1.4,-14.0,-2.0,-0.006,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,-0.0009,0.018
12630,-391.0,-6.0,-0.06,0.08,1.3,-14.0,-1.0,-0.002,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.017
12631,-391.0,-9.0,-0.06,0.08,1.2,-14.0,-1.0,-0.002,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.018
12632,-391.0,-10.0,-0.06,0.01,1.2,-14.0,1.0,-0.001,0.5,-0.001,-0.0008,-0.0008,-0.0008,-0.0002,0.0,-0.0008,0.017
12633,441.0,-4.0,0.07,0.03,-0.4,-15.0,8.0,0.008,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.02
12634,321.0,13.0,0.19,0.21,0.0,-15.0,-11.0,0.004,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.021
12635,-150.0,19.0,0.18,0.2,0.8,-14.0,-14.0,-0.003,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,-0.0009,0.019
12636,-297.0,5.0,-0.06,0.1,1.0,-14.0,-3.0,-0.009,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.02
12637,-305.0,3.0,-0.09,0.1,1.0,-14.0,-3.0,-0.009,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,-0.0001,-0.001,0.019
12638,-437.0,-23.0,0.34,0.1,1.4,-14.0,-4.0,0.01,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,-0.0006,0.017
12639,-450.0,-26.0,0.36,0.12,1.5,-13.0,-4.0,0.003,-0.3,-0.0008,-0.0008,-0.0008,-0.0007,0.0,-0.0002,-0.0007,0.018
12640,-399.0,-44.0,-0.04,0.05,2.1,-13.0,2.0,-0.021,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.017
12641,-309.0,-54.0,-0.33,0.02,1.8,-13.0,8.0,-0.017,-0.6,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.016
12642,161.0,-60.0,-0.33,-0.04,0.2,-15.0,14.0,0.013,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.018
12643,304.0,-49.0,-0.05,0.08,-0.4,-15.0,3.0,0.011,-0.4,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,-0.0007,0.019
12644,291.0,-33.0,-0.12,0.11,-0.5,-15.0,-2.0,-0.004,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.02
12645,79.0,-22.0,0.08,0.2,-0.7,-16.0,-11.0,0.011,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,-0.0007,0.018
12646,50.0,-22.0,0.27,0.09,-0.5,-15.0,7.0,0.014,-0.9,-0.0008,-0.0007,-0.0007,-0.0007,-0.0003,0.0,-0.0007,0.02
12647,-89.0,-21.0,0.09,0.18,0.1,-15.0,-10.0,-0.012,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,-0.0002,0.0,-0.0011,0.018
12648,41.0,-29.0,-0.19,0.05,-0.7,-16.0,6.0,0.003,-0.1,-0.0009,-0.001,-0.001,-0.0009,0.0001,-0.0002,-0.0009,0.016
12649,262.0,-25.0,0.08,-0.04,-0.9,-16.0,16.0,0.02,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.017
12650,454.0,-15.0,0.37,-0.01,-0.5,-15.0,9.0,0.017,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.019
12651,505.0,-1.0,0.39,0.09,0.3,-15.0,-5.0,-0.009,0.7,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.02
12652,389.0,14.0,0.22,0.15,0.8,-14.0,-9.0,-0.011,0.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.021
12653,-199.0,21.0,-0.53,0.25,0.3,-15.0,-18.0,-0.02,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.018
12654,-326.0,16.0,-0.69,-0.05,-0.4,-15.0,1.0,-0.013,4.6,-0.001,-0.0012,-0.0012,-0.0012,0.0002,0.0,-0.0012,0.016
12655,200.0,10.0,0.08,-0.06,-1.8,-17.0,18.0,0.029,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.02
12656,347.0,17.0,0.45,0.26,-1.4,-16.0,-9.0,0.023,-3.4,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,-0.0005,0.021
12657,-78.0,25.0,0.17,0.25,-0.3,-15.0,-17.0,-0.017,-0.1,-0.001,-0.0012,-0.0012,-0.0012,0.0002,0.0,-0.0012,0.019
12658,-208.0,22.0,0.17,0.13,-0.1,-15.0,-3.0,0.005,0.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.018
12659,-195.0,13.0,0.41,0.06,0.7,-14.0,2.0,0.009,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.019
12660,-183.0,11.0,0.43,0.11,0.9,-14.0,2.0,-0.007,-0.5,-0.0011,-0.0011,-0.0011,-0.0009,0.0,-0.0003,-0.0009,0.02
12661,-291.0,6.0,0.15,0.16,1.3,-14.0,-13.0,-0.021,0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.018
12662,-293.0,-20.0,-0.57,0.07,0.2,-15.0,2.0,-0.011,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.017
12663,136.0,-30.0,0.12,0.01,-1.7,-17.0,9.0,0.022,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.02
12664,135.0,-26.0,0.39,0.15,-1.3,-16.0,-14.0,0.018,1.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.021
12665,115.0,-26.0,0.42,0.14,-1.2,-16.0,-10.0,0.017,1.7,-0.0009,-0.0006,-0.0006,-0.0006,-0.0003,0.0,-0.0006,0.02
12666,100.0,-25.0,0.46,0.16,-1.2,-16.0,-8.0,0.017,1.1,-0.0011,-0.0009,-0.0009,-0.0006,-0.0003,-0.0003,-0.0006,0.021
12667,-196.0,-26.0,0.04,0.26,-0.6,-16.0,-18.0,-0.025,-0.1,-0.001,-0.0013,-0.0013,-0.0013,0.0003,0.0,-0.0013,0.02
12668,-316.0,-30.0,0.0,0.06,-0.6,-16.0,-10.0,0.004,3.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,-0.0009,0.021
12669,-325.0,-31.0,0.01,0.1,-0.6,-16.0,-5.0,0.004,2.2,-0.0009,-0.0009,-0.0009,-0.0009,-0.0001,0.0,-0.0009,0.02
12670,-451.0,-40.0,0.09,0.18,-0.6,-15.0,-12.0,0.007,0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.021
12671,-472.0,-41.0,0.1,0.19,-0.5,-15.0,-11.0,0.007,0.4,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,-0.0008,0.017
12672,-449.0,-58.0,-0.04,0.04,-0.4,-15.0,9.0,-0.012,-1.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.015
12673,-253.0,-67.0,-0.17,-0.09,-0.6,-15.0,23.0,-0.009,-0.2,-0.0008,-0.001,-0.001,-0.0011,0.0002,0.0001,-0.0011,0.014
12674,528.0,-61.0,0.4,-0.16,-0.3,-15.0,27.0,0.021,-0.2,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,-0.0005,0.016
12675,689.0,-55.0,0.47,-0.03,0.0,-15.0,26.0,-0.003,-1.2,-0.0011,-0.0011,-0.0011,-0.0009,0.0,-0.0003,-0.0009,0.021
12676,688.0,-34.0,0.2,0.26,0.6,-14.0,-22.0,-0.02,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.022
12677,183.0,-15.0,-0.58,0.27,0.1,-15.0,-21.0,-0.029,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,-0.0014,0.02
12678,-103.0,-15.0,-0.19,0.16,-1.3,-16.0,-7.0,0.029,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0005,0.018
12679,-137.0,-17.0,0.05,-0.06,-1.4,-16.0,1.0,0.029,3.5,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,-0.0005,0.02
12680,501.0,-6.0,-0.21,0.09,-0.9,-17.0,6.0,0.01,-0.2,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,-0.0015,0.039
12681,512.0,-5.0,-0.19,0.1,-1.0,-17.0,6.0,0.01,-0.2,-0.0013,-0.0014,-0.0014,-0.0015,0.0001,0.0001,-0.0015,0.045
12682,355.0,15.0,0.23,0.3,-1.0,-17.0,-17.0,0.018,0.9,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.039
12683,261.0,22.0,0.52,0.1,-0.3,-16.0,9.0,0.014,-0.3,-0.0013,-0.0012,-0.0012,-0.0012,-0.0003,0.0,-0.0012,0.04
12684,210.0,37.0,0.22,0.17,1.2,-15.0,-5.0,-0.014,-0.2,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,-0.0018,0.042
12685,-158.0,40.0,-0.23,0.27,1.2,-15.0,-13.0,-0.012,-0.1,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,-0.0019,0.04
12686,-493.0,15.0,-0.27,0.22,-0.3,-16.0,-8.0,0.004,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,-0.0015,0.035
12687,-469.0,-3.0,-0.16,0.07,-0.7,-17.0,10.0,0.006,-0.5,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,-0.0015,0.034
12688,46.0,-19.0,0.3,0.03,-0.4,-16.0,11.0,0.001,-0.3,-0.0018,-0.0017,-0.0017,-0.0015,-0.0002,-0.0003,-0.0015,0.035
12689,300.0,-5.0,-0.29,0.09,-0.4,-16.0,4.0,-0.013,-0.2,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,-0.0019,0.034
12690,315.0,-3.0,-0.33,0.1,-0.5,-16.0,4.0,-0.012,-0.2,-0.0017,-0.0018,-0.0018,-0.0019,0.0001,0.0001,-0.0019,0.036
12691,347.0,3.0,-0.37,0.2,-0.8,-17.0,1.0,-0.004,-1.2,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,-0.0017,0.035
12692,342.0,6.0,-0.38,0.18,-1.0,-17.0,-3.0,-0.003,-0.4,-0.0014,-0.0015,-0.0015,-0.0017,0.0001,0.0002,-0.0017,0.037
12693,132.0,25.0,0.0,0.24,-1.8,-18.0,-8.0,0.008,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,-0.0014,0.036
12694,-31.0,27.0,0.29,0.25,-1.5,-17.0,-8.0,0.011,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.037
12695,-62.0,26.0,0.33,0.25,-1.4,-17.0,-9.0,0.011,-0.2,-0.0017,-0.0014,-0.0014,-0.0012,-0.0004,-0.0003,-0.0012,0.036
12696,-233.0,21.0,0.0,0.26,-1.0,-17.0,-10.0,-0.021,-0.3,-0.002,-0.002,-0.002,-0.002,0.0,0.0,-0.002,0.035
12697,-318.0,15.0,-0.22,0.18,-1.2,-17.0,-2.0,-0.014,0.2,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,-0.0019,0.033
12698,-288.0,4.0,-0.28,0.14,-1.7,-18.0,4.0,0.001,-0.6,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,-0.0016,0.031
12699,-102.0,-6.0,0.04,0.07,-2.1,-18.0,10.0,0.015,-0.5,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.032
12700,48.0,-6.0,0.42,0.13,-1.4,-17.0,3.0,0.01,-0.3,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0.0,-0.0012,0.034
12701,-137.0,-7.0,0.23,0.23,-0.2,-16.0,-10.0,-0.01,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,-0.0016,0.033
12702,-367.0,-27.0,-0.18,0.19,-0.2,-16.0,-6.0,-0.009,-0.1,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,-0.0016,0.029
12703,-335.0,-35.0,-0.22,-0.04,-0.4,-16.0,16.0,-0.002,0.9,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,-0.0014,0.028
12704,271.0,-38.0,0.42,-0.01,-0.2,-16.0,12.0,0.014,-0.2,-0.0012,-0.001,-0.001,-0.0009,-0.0003,-0.0002,-0.0009,0.03
12705,359.0,-21.0,0.03,0.13,0.7,-15.0,-2.0,-0.017,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,-0.0016,0.034
12706,228.0,-13.0,-0.26,0.37,0.5,-15.0,-25.0,-0.022,-1.1,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,-0.0018,0.03
12707,46.0,-11.0,-0.45,-0.01,0.2,-16.0,-8.0,-0.017,3.8,-0.0016,-0.0017,-0.0017,-0.0017,0.0001,0.0,-0.0017,0.027
12708,260.0,-5.0,0.04,0.03,-0.7,-17.0,9.0,0.023,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.03
12709,242.0,11.0,0.64,0.16,0.5,-15.0,-6.0,0.014,-0.2,-0.001,-0.0008,-0.0008,-0.0008,-0.0003,0.0,-0.0008,0.031
12710,198.0,14.0,0.65,0.23,1.0,-15.0,-8.0,-0.01,-0.9,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,-0.0013,0.03
12711,52.0,19.0,0.38,0.16,2.2,-14.0,-8.0,-0.015,-0.3,-0.0014,-0.0014,-0.0014,-0.0013,0.0,-0.0002,-0.0013,0.029
12712,-64.0,18.0,-0.25,0.13,2.4,-14.0,-5.0,-0.024,0.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,-0.0016,0.03
12713,-72.0,18.0,-0.3,0.13,2.4,-14.0,-5.0,-0.024,0.0,-0.0014,-0.0016,-0.0016,-0.0016,0.0002,0.0,-0.0016,0.028
12714,-112.0,14.0,-0.27,0.11,1.7,-14.0,-1.0,0.006,-0.5,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,-0.001,0.025
12715,-113.0,13.0,-0.25,0.1,1.6,-14.0,-1.0,0.003,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.026
12716,-114.0,13.0,-0.24,0.03,1.5,-14.0,-1.0,0.004,0.4,-0.0011,-0.0011,-0.0011,-0.0011,-0.0002,0.0,-0.0011,0.024
12717,169.0,13.0,-0.2,-0.06,1.1,-15.0,14.0,0.002,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.028
12718,280.0,16.0,-0.17,0.19,0.9,-15.0,12.0,0.004,-2.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.029
12719,-138.0,26.0,-0.09,0.23,0.6,-15.0,-12.0,-0.005,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,-0.0013,0.027
12720,-200.0,20.0,-0.08,0.14,0.4,-16.0,2.0,0.001,-1.0,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0001,-0.0011,0.024
12721,-50.0,15.0,0.14,0.01,0.5,-16.0,17.0,0.015,-1.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.025
12722,71.0,16.0,0.29,0.05,0.7,-15.0,9.0,0.016,-0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.028
12723,-104.0,18.0,-0.58,0.17,0.4,-16.0,-7.0,-0.018,0.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,-0.0016,0.026
12724,-106.0,14.0,-0.6,0.12,-1.0,-17.0,4.0,0.005,-0.7,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.024
12725,209.0,15.0,0.02,0.03,-1.9,-18.0,13.0,0.022,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.029
12726,-374.0,20.0,0.4,0.3,0.1,-16.0,-19.0,-0.005,-0.1,-0.0013,-0.0013,-0.0013,-0.0012,0.0,-0.0002,-0.0012,0.027
12727,-586.0,5.0,0.21,0.22,0.6,-15.0,-8.0,-0.012,-1.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,-0.0013,0.026
12728,-658.0,-9.0,0.08,0.11,0.8,-15.0,-1.0,-0.011,0.7,-0.0014,-0.0013,-0.0013,-0.0013,-0.0002,0.0,-0.0013,0.025
12729,-670.0,-18.0,-0.07,0.08,0.8,-15.0,-3.0,-0.024,0.5,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,-0.0016,0.023
12730,-510.0,-38.0,-0.46,0.01,0.2,-16.0,11.0,-0.018,-0.6,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,-0.0015,0.024
12731,-488.0,-40.0,-0.49,0.0,0.1,-16.0,11.0,-0.017,-0.3,-0.0013,-0.0014,-0.0014,-0.0015,0.0002,0.0001,-0.0015,0.023
12732,-357.0,-48.0,-0.43,-0.02,-0.5,-16.0,11.0,0.013,0.4,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,-0.001,0.022
12733,-252.0,-52.0,-0.29,-0.12,-0.8,-17.0,16.0,0.02,1.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.021
12734,339.0,-50.0,0.42,-0.07,-0.6,-17.0,19.0,0.021,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.023
12735,483.0,-45.0,0.56,0.06,-0.2,-16.0,15.0,0.012,-1.8,-0.001,-0.001,-0.001,-0.0008,-0.0002,-0.0002,-0.0008,0.025
12736,530.0,-32.0,0.55,0.16,0.6,-15.0,-7.0,-0.003,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.026
12737,89.0,0.0,-0.32,0.18,1.3,-15.0,-10.0,-0.013,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,-0.0013,0.025
12738,-218.0,-7.0,0.13,0.17,0.7,-15.0,-7.0,0.003,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.023
12739,-164.0,-23.0,-0.06,0.09,1.1,-15.0,2.0,-0.009,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.022
12740,282.0,-17.0,-0.37,0.06,-0.8,-17.0,7.0,-0.002,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.024
12741,223.0,14.0,0.49,0.15,-0.5,-16.0,-4.0,0.01,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0008,0.025
12742,188.0,16.0,0.56,0.27,0.1,-16.0,-8.0,0.008,-1.8,-0.001,-0.0008,-0.0008,-0.0008,-0.0002,0.0,-0.0008,0.026
12743,-347.0,13.0,-0.03,0.27,1.2,-15.0,-18.0,-0.022,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,-0.0014,0.022
12744,-463.0,-3.0,-0.33,0.12,0.8,-15.0,2.0,-0.012,-1.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,-0.0013,0.02
12745,-369.0,-14.0,-0.44,-0.04,0.2,-16.0,17.0,-0.004,0.3,-0.0009,-0.0009,-0.0009,-0.0011,0.0001,0.0002,-0.0011,0.018
12746,-272.0,-17.0,-0.36,-0.16,-0.1,-16.0,17.0,0.02,0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.02
12747,239.0,-16.0,0.31,-0.02,-0.2,-16.0,13.0,0.018,0.0,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,-0.0007,0.021
12748,445.0,-4.0,0.41,0.02,0.7,-15.0,9.0,0.002,-0.1,-0.0011,-0.0009,-0.0009,-0.0009,-0.0002,0.0,-0.0009,0.022
12749,503.0,6.0,0.33,0.1,1.1,-15.0,-3.0,-0.009,-0.6,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.024
12750,300.0,24.0,0.18,0.21,1.7,-14.0,-12.0,-0.008,-0.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.025
12751,-39.0,29.0,-0.24,0.23,1.7,-14.0,-16.0,-0.019,-0.2,-0.0012,-0.0012,-0.0012,-0.0013,0.0,0.0001,-0.0013,0.024
12752,-176.0,27.0,-0.3,0.18,1.4,-15.0,-13.0,0.001,0.6,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.021
12753,-177.0,16.0,0.05,0.07,0.9,-15.0,3.0,0.012,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.022
12754,-171.0,15.0,0.07,0.08,0.9,-15.0,3.0,0.012,-0.2,-0.0009,-0.0007,-0.0007,-0.0007,-0.0002,0.0,-0.0007,0.021
12755,-61.0,11.0,0.13,0.04,1.2,-15.0,5.0,0.001,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,-0.0009,0.022
12756,-77.0,7.0,0.01,0.11,1.6,-14.0,-3.0,-0.006,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.021
12757,55.0,5.0,-0.17,0.06,1.2,-15.0,3.0,-0.003,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,-0.001,0.022
12758,-128.0,4.0,-0.44,0.16,-0.6,-17.0,-5.0,-0.005,0.0,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,-0.0012,0.02
12759,42.0,1.0,0.14,0.06,-1.3,-17.0,8.0,0.022,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.021
12760,106.0,4.0,0.58,0.12,-0.4,-16.0,1.0,0.015,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,-0.0007,0.022
12761,-236.0,1.0,-0.01,0.15,1.9,-14.0,-8.0,-0.012,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.021
12762,-302.0,-13.0,-0.27,0.1,1.4,-15.0,-2.0,-0.009,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,-0.0011,0.02
12763,-144.0,-25.0,-0.17,0.03,0.7,-15.0,8.0,0.007,0.0,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,-0.0009,0.019
12764,85.0,-26.0,-0.3,0.01,0.3,-16.0,9.0,-0.012,0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0012,0.02
12765,122.0,-25.0,-0.34,0.02,0.2,-16.0,10.0,-0.012,0.1,-0.0009,-0.0011,-0.0011,-0.0012,0.0003,0.0001,-0.0012,0.019
12766,366.0,-15.0,0.1,0.02,-0.3,-16.0,10.0,0.019,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0007,0.02
12767,458.0,-5.0,0.36,0.06,0.1,-16.0,3.0,0.018,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.021
12768,451.0,9.0,0.61,0.11,0.9,-15.0,-5.0,0.013,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0006,0.022
